date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,63.945338709677415,0.0005465997037382762,20.64,$84,0.10417582417582417
2012-06-30,63.08363492063492,0.0010377152453196984,22.09,$79,0.1523076923076923
2012-09-30,66.02655555555555,-0.00035734243164659273,21.79,$75,0.14434782608695654
2012-12-31,65.14395161290322,-0.0006647111727540607,20.86,$75,0.16119565217391305
2013-03-31,64.3468,-1.0664294712564582e-05,20.52,$81,0.14366666666666666
2013-06-30,62.47925,0.0004551931859297833,20.78,$79,0.11582417582417584
2013-09-30,71.7098125,0.0024824873957270104,23.87,$86,0.08521739130434783
2013-12-31,82.222625,0.0027061859973171887,28.42,$84,0.08554347826086957
2014-03-31,85.6461475409836,-0.001530713030283431,26.14,$96,0.07222222222222222
2014-06-30,84.42803174603175,0.001454689200101953,28.92,$93,0.09098901098901098
2014-09-30,89.804984375,0.00024996274527152446,30.33,$108,0.0891304347826087
2014-12-31,88.023546875,-7.058984106048626e-05,28.03,$112,0.10130434782608697
2015-03-31,91.75550819672131,0.0014538584535868147,32.63,$114,0.11288888888888889
2015-06-30,96.68715873015873,-0.0001939633641473655,32.25,$118,0.1256043956043956
2015-09-30,97.388578125,-0.0008208424047625191,30.7,$112,0.13478260869565217
2015-12-31,88.866328125,-0.00020469609357239536,32.24,$121,0.16108695652173913
2016-03-31,86.16116393442623,0.0010278514219503056,32.06,$131,0.3597802197802198
2016-06-30,100.913390625,0.0029260404565858676,38.64,$135,0.36934065934065935
2016-09-30,108.07890625,-0.00032638274032267475,40.22,$131,0.39489130434782604
2016-12-31,103.77795238095239,-0.0008735696457558923,47.27,$132,0.44815217391304346
2017-03-31,102.25653225806451,-6.976180610711626e-05,52.92,$144,0.698888888888889
2017-06-30,108.60107936507937,0.0023886626046974806,58.82,$157,0.9473626373626375
2017-09-30,118.23952380952382,0.0005301697269760016,60.99,$145,1.1536956521739128
2017-12-31,124.22533333333332,0.001096363681671512,41.47,$154,1.2027777777777777
