date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-12-31,34.396249999999995,0.004127993074582318,0.0,$396,0.16119565217391305
2013-03-31,36.37383333333333,0.0008317126691271215,0.0,$396,0.14366666666666666
2013-06-30,49.58921875,0.012730889615451947,0.0,$396,0.11582417582417584
2013-09-30,69.04015625,-0.0023323408530191766,0.0,$396,0.08521739130434783
2013-12-31,68.56203125,0.0012458965158991565,135.1,$472,0.08554347826086957
2014-03-31,62.39803278688525,0.0018318543985314873,135.63,$366,0.07222222222222222
2014-06-30,69.96571428571428,0.004094150004083518,51.77,$434,0.09098901098901098
2014-09-30,83.58625,-0.002280890730787955,44.13,$485,0.0891304347826087
2014-12-31,83.81375,0.003220908433063059,39.97,$583,0.10130434782608697
2015-03-31,90.77688524590164,0.0007480837206640754,37.14,$422,0.11288888888888889
2015-06-30,92.20746031746032,-0.00015787905101920835,42.81,$507,0.1256043956043956
2015-09-30,98.45453125,-0.0005277144706555843,43.13,$532,0.13478260869565217
2015-12-31,92.83015625,-0.0022884075190069807,28.53,$647,0.16108695652173913
2016-03-31,51.12918032786885,-0.009297480085340827,26.07,$455,0.3597802197802198
2016-06-30,35.8009375,-0.0050096505756328565,27.51,$543,0.36934065934065935
2016-09-30,31.84359375,0.0034624367265480432,41.99,$549,0.39489130434782604
2016-12-31,32.29666666666667,-0.0012107191987089227,245.64,$587,0.44815217391304346
2017-03-31,30.919999999999998,0.007587235437365916,137.06,$562,0.698888888888889
2017-06-30,52.893968253968254,0.006298617708067394,0.0,$615,0.9473626373626375
2017-09-30,62.711111111111116,0.0031531192658891594,224.8,$592,1.1536956521739128
2017-12-31,81.741,0.006890054060287484,224.8,$592,1.2027777777777777
