date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,43.70106451612903,0.004423118717613789,19.91,$234,0.10417582417582417
2012-06-30,46.19138095238095,-0.0019404577745411925,17.75,$268,0.1523076923076923
2012-09-30,44.177,0.0015836211127978,19.47,$256,0.14434782608695654
2012-12-31,45.51851612903226,0.0005411911734879158,18.54,$254,0.16119565217391305
2013-03-31,52.81645,0.0021490032201861796,18.96,$269,0.14366666666666666
2013-06-30,56.43109375,0.0015214948722241332,18.28,$286,0.11582417582417584
2013-09-30,65.8984375,0.002611108233530864,19.63,$277,0.08521739130434783
2013-12-31,71.92595312499999,0.0009338680299240138,20.59,$272,0.08554347826086957
2014-03-31,70.6060819672131,-0.0005500311310323526,19.94,$290,0.07222222222222222
2014-06-30,69.96076190476191,0.0008149381686913515,20.01,$323,0.09098901098901098
2014-09-30,72.004796875,-0.0009598587900034768,18.35,$303,0.0891304347826087
2014-12-31,73.38328125,0.0016332221366378314,19.74,$306,0.10130434782608697
2015-03-31,71.45198360655738,-0.0015630966322925659,16.36,$306,0.11288888888888889
2015-06-30,69.41814285714285,-0.0001538632035359686,11.07,$335,0.1256043956043956
2015-09-30,66.630578125,-0.0007014315060489516,10.7,$319,0.13478260869565217
2015-12-31,70.03471875,0.00132467603425784,11.28,$326,0.16108695652173913
2016-03-31,72.80163934426228,0.0027893996905058193,14.28,$305,0.3597802197802198
2016-06-30,78.730796875,-0.0007700458435689634,21.49,$348,0.36934065934065935
2016-09-30,73.5980625,-0.0008292850395209047,19.69,$327,0.39489130434782604
2016-12-31,77.68728571428571,0.001992283022432588,108.84,$349,0.44815217391304346
2017-03-31,89.51329032258064,0.0021360302240396546,82.94,$341,0.698888888888889
2017-06-30,105.65455555555556,0.0025187431209015786,66.11,$379,0.9473626373626375
2017-09-30,113.87460317460318,0.0021197823728713997,61.25,$380,1.1536956521739128
2017-12-31,127.99,0.0018690936733867976,29.36,$375,1.2027777777777777
