date,close,daily_returns,PE Ratio,Revenue_Amount(Millions),Interest Rate(%)
2012-03-31,59.443693548387095,0.0019039370509835317,9.52,$109,0.10417582417582417
2012-06-30,52.57873015873016,-0.0015998354461764328,8.95,$112,0.1523076923076923
2012-09-30,51.82076190476191,-0.000759226843076887,7.78,$114,0.14434782608695654
2012-12-31,51.98020967741936,0.0016485469644857706,9.66,$104,0.16119565217391305
2013-03-31,63.05911666666667,0.002810423575236609,12.77,$99,0.14366666666666666
2013-06-30,67.66221875,-0.0006480319153576598,12.24,$112,0.11582417582417584
2013-09-30,65.97571875,0.001389189227600415,15.19,$101,0.08521739130434783
2013-12-31,68.33875,0.0007226611841087138,17.13,$99,0.08554347826086957
2014-03-31,62.407754098360655,-0.0008232908302734522,18.06,$90,0.07222222222222222
2014-06-30,53.75387301587302,-0.003637375306538288,15.27,$100,0.09098901098901098
2014-09-30,52.160640625,-0.00018787801438359397,18.87,$102,0.0891304347826087
2014-12-31,48.2485625,0.0008540925429950299,20.61,$96,0.10130434782608697
2015-03-31,44.68127868852459,-0.004011888429611785,20.76,$86,0.11288888888888889
2015-06-30,38.849111111111114,-0.0014874953484790728,21.78,$88,0.1256043956043956
2015-09-30,33.22990625,5.5299429569102485e-05,29.96,$89,0.13478260869565217
2015-12-31,40.20946875,0.0023553580888267065,30.84,$92,0.16108695652173913
2016-03-31,34.88809836065574,-0.0017110843710708946,18.58,$79,0.3597802197802198
2016-06-30,39.459390625,0.0019239863273331232,22.52,$83,0.36934065934065935
2016-09-30,42.455921875,0.002124790743119111,15.43,$88,0.39489130434782604
2016-12-31,50.0120634920635,0.005535763312329478,18.38,$86,0.44815217391304346
2017-03-31,50.67258064516129,-0.0020310661097493517,17.82,$85,0.698888888888889
2017-06-30,48.98571428571429,-0.001499186193887086,14.46,$98,0.9473626373626375
2017-09-30,52.33996825396826,0.00611454853928795,19.07,$99,1.1536956521739128
2017-12-31,70.94200000000001,0.00313287879683866,27.1,$97,1.2027777777777777
