Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,14.07,$272
2010-03-31,11.65,"$1,216"
2010-06-30,11.14,$916
2010-09-30,12.73,"$1,357"
2010-12-31,16.11,"$1,401"
2011-03-31,17.89,"$1,365"
2011-06-30,17.42,"$1,245"
2011-09-30,18.1,$796
2011-12-31,18.26,"$1,418"
2012-03-31,19.02,"$1,520"
2012-06-30,18.47,"$1,160"
2012-09-30,16.19,"$1,460"
2012-12-31,17.83,"$1,372"
2013-03-31,19.32,"$1,571"
2013-06-30,20.28,"$1,426"
2013-09-30,19.14,"$1,577"
2013-12-31,18.78,"$1,697"
2014-03-31,17.02,"$1,511"
2014-06-30,17.97,"$1,598"
2014-09-30,18.25,"$1,426"
2014-12-31,23.14,$340
2015-03-31,23.44,$357
2015-06-30,21.32,$417
2015-09-30,21.45,$397
2015-12-31,24.45,$361
2016-03-31,22.88,$375
2016-06-30,23.94,$424
2016-09-30,23.78,$418
2016-12-31,24.41,$380
2017-03-31,26.55,$399
2017-06-30,27.58,$449
2017-09-30,26.55,$442
2017-12-31,28.88,$401
2018-03-31,25.69,$572
2018-06-30,23.5,$621
2018-09-30,23.55,$612
2018-12-31,22.18,$576
2019-03-31,28.95,$594
2019-06-30,40.32,$648
2019-09-30,28.28,$639
2019-12-31,25.62,$597
2020-03-31,24.25,$617
2020-06-30,32.19,$657
2020-09-30,36.03,$653
2020-12-31,42.16,$609
2021-03-31,36.27,$630
2021-06-30,32.22,$680
2021-09-30,29.84,$688
2021-12-31,33.27,$636
2022-03-31,31.14,$672
2022-07-08,35.02,$672
