Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,13.22,$859
2010-02-28,11.31,$667
2010-05-31,10.41,$972
2010-08-31,9.25,$895
2010-11-30,11.75,$826
2011-02-28,12.54,$679
2011-05-31,12.32,$982
2011-08-31,10.59,$986
2011-11-30,12.12,$916
2012-02-29,12.05,$774
2012-05-31,12.61,"$1,102"
2012-08-31,16.5,"$1,047"
2012-11-30,18.59,"$1,017"
2013-02-28,28.13,$844
2013-05-31,37.21,"$1,171"
2013-08-31,22.62,"$1,165"
2013-11-30,23.33,"$1,071"
2014-02-28,18.8,$863
2014-05-31,16.68,"$1,277"
2014-08-31,18.69,"$1,204"
2014-11-30,18.68,"$1,071"
2015-02-28,26.83,$946
2015-05-31,24.57,"$1,373"
2015-08-31,21.53,"$1,243"
2015-11-30,21.96,"$1,156"
2016-02-29,14.66,$989
2016-05-31,16.8,"$1,427"
2016-08-31,17.74,"$1,252"
2016-11-30,30.2,"$1,191"
2017-02-28,31.61,"$1,022"
2017-05-31,37.01,"$1,493"
2017-08-31,32.85,"$1,345"
2017-11-30,18.64,"$1,315"
2018-02-28,16.3,"$1,103"
2018-05-31,18.34,"$1,558"
2018-08-31,29.12,"$1,460"
2018-11-30,33.82,"$1,363"
2019-02-28,33.35,"$1,141"
2019-05-31,25.03,"$1,601"
2019-08-31,27.71,"$1,473"
2019-11-30,27.72,"$1,401"
2020-02-29,24.42,"$1,174"
2020-05-31,30.84,"$1,459"
2020-08-31,28.25,"$1,607"
2020-11-30,25.97,"$1,486"
2021-02-28,22.26,"$1,269"
2021-05-31,23.8,"$1,744"
2021-08-31,23.12,"$1,650"
2021-11-30,25.85,"$1,640"
2022-02-28,24.4,"$1,434"
2022-07-08,23.18,"$1,434"
