Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,31.62,$127
2010-03-31,24.32,$127
2010-06-30,18.52,$135
2010-09-30,17.29,$120
2010-12-31,29.5,$112
2011-03-31,40.01,$120
2011-06-30,44.37,$126
2011-09-30,42.46,$119
2011-12-31,54.28,$127
2012-03-31,36.75,$126
2012-06-30,28.04,$136
2012-09-30,27.64,$149
2012-12-31,28.24,$152
2013-03-31,25.69,$145
2013-06-30,28.96,$142
2013-09-30,31.87,$147
2013-12-31,37.99,$146
2014-03-31,60.76,$146
2014-06-30,55.34,$155
2014-09-30,46.71,$158
2014-12-31,55.37,$162
2015-03-31,61.17,$164
2015-06-30,79.43,$165
2015-09-30,53.27,$156
2015-12-31,71.38,$160
2016-03-31,67.1,$162
2016-06-30,56.02,$175
2016-09-30,52.97,$178
2016-12-31,44.83,$183
2017-03-31,44.04,$179
2017-06-30,40.68,$190
2017-09-30,47.84,$199
2017-12-31,81.01,$201
2018-03-31,67.59,$205
2018-06-30,78.43,$217
2018-09-30,63.75,$230
2018-12-31,41.48,$216
2019-03-31,56.94,$188
2019-06-30,141.64,$207
2019-09-30,202.45,$223
2019-12-31,276.14,$-144
2020-03-31,244.03,$215
2020-06-30,147.46,$114
2020-09-30,326.17,$133
2020-12-31,454.79,$49
2021-03-31,271.29,$158
2021-06-30,153.25,$169
2021-09-30,2.94,$185
2021-12-31,4.35,$209
2022-03-31,3.15,$234
2022-07-08,2.7,$234
