Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.46,$90
2010-03-31,20.84,$113
2010-06-30,27.93,$71
2010-09-30,26.93,$76
2010-12-31,16.56,$98
2011-03-31,14.23,$115
2011-06-30,14.63,$70
2011-09-30,16.4,$73
2011-12-31,12.97,$95
2012-03-31,12.26,$114
2012-06-30,11.87,$69
2012-09-30,11.09,$71
2012-12-31,12.56,$99
2013-03-31,14.19,$118
2013-06-30,14.54,$66
2013-09-30,14.8,$73
2013-12-31,14.7,$110
2014-03-31,14.87,$156
2014-06-30,14.7,$73
2014-09-30,13.14,$77
2014-12-31,16.17,$120
2015-03-31,14.9,$172
2015-06-30,14.0,$78
2015-09-30,15.7,$75
2015-12-31,15.59,$102
2016-03-31,20.84,$126
2016-06-30,20.39,$75
2016-09-30,17.52,$79
2016-12-31,19.88,$104
2017-03-31,18.92,$126
2017-06-30,19.97,$81
2017-09-30,21.52,$84
2017-12-31,19.41,$115
2018-03-31,18.31,$146
2018-06-30,20.2,$85
2018-09-30,20.03,$88
2018-12-31,20.53,$126
2019-03-31,16.72,$152
2019-06-30,18.41,$84
2019-09-30,19.77,$85
2019-12-31,19.19,$116
2020-03-31,21.95,$130
2020-06-30,19.49,$84
2020-09-30,18.05,$87
2020-12-31,19.63,$117
2021-03-31,18.39,$139
2021-06-30,21.74,$97
2021-09-30,17.84,$98
2021-12-31,19.11,$140
2022-03-31,20.13,$193
2022-07-08,23.62,$193
