Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.83,$252
2010-03-31,11.18,"$1,051"
2010-06-30,9.55,"$1,173"
2010-09-30,12.15,$397
2010-12-31,12.58,$230
2011-03-31,11.02,"$1,130"
2011-06-30,12.96,"$1,059"
2011-09-30,13.06,$381
2011-12-31,14.93,$200
2012-03-31,23.48,"$1,170"
2012-06-30,20.26,"$1,055"
2012-09-30,19.01,$346
2012-12-31,18.23,$206
2013-03-31,24.08,"$1,008"
2013-06-30,16.53,"$1,137"
2013-09-30,16.39,$423
2013-12-31,18.38,$190
2014-03-31,15.81,"$1,081"
2014-06-30,17.19,"$1,116"
2014-09-30,16.87,$191
2014-12-31,20.58,$216
2015-03-31,22.24,"$1,072"
2015-06-30,18.35,"$1,111"
2015-09-30,20.04,$-28
2015-12-31,22.19,$195
2016-03-31,16.17,"$1,245"
2016-06-30,11.67,$994
2016-09-30,13.93,$72
2016-12-31,15.38,$207
2017-03-31,17.19,"$1,085"
2017-06-30,20.52,$973
2017-09-30,23.76,$377
2017-12-31,21.88,$222
2018-03-31,18.23,"$1,013"
2018-06-30,23.84,$995
2018-09-30,68.21,$434
2018-12-31,0.0,$298
2019-03-31,16.06,"$1,190"
2019-06-30,13.81,"$1,170"
2019-09-30,11.52,$498
2019-12-31,11.85,$366
2020-03-31,16.76,"$1,383"
2020-06-30,22.14,"$1,493"
2020-09-30,21.8,$890
2020-12-31,22.77,$749
2021-03-31,25.25,"$1,829"
2021-06-30,19.05,"$1,610"
2021-09-30,16.11,$738
2021-12-31,20.9,$566
2022-03-31,17.15,"$1,678"
2022-07-08,11.37,"$1,678"
