Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,11.92,"$1,589"
2010-02-28,12.92,"$1,506"
2010-05-31,13.8,"$1,822"
2010-08-31,13.93,"$2,445"
2010-11-30,16.2,"$1,792"
2011-02-28,15.27,"$1,661"
2011-05-31,16.28,"$1,978"
2011-08-31,15.68,"$2,642"
2011-11-30,16.03,"$1,924"
2012-02-29,17.58,"$1,804"
2012-05-31,17.06,"$2,112"
2012-08-31,15.34,"$2,764"
2012-11-30,15.79,"$1,991"
2013-02-28,15.25,"$1,855"
2013-05-31,15.77,"$2,206"
2013-08-31,15.06,"$3,095"
2013-11-30,16.05,"$2,094"
2014-02-28,18.18,"$1,990"
2014-05-31,17.29,"$2,342"
2014-08-31,17.02,"$3,050"
2014-11-30,17.7,"$2,260"
2015-02-28,19.17,"$2,144"
2015-05-31,19.45,"$2,493"
2015-08-31,19.83,"$3,290"
2015-11-30,21.11,"$2,386"
2016-02-29,20.36,"$2,257"
2016-05-31,19.42,"$2,594"
2016-08-31,18.19,"$3,399"
2016-11-30,18.71,"$2,468"
2017-02-28,17.33,"$2,289"
2017-05-31,14.03,"$2,619"
2017-08-31,11.97,"$3,513"
2017-11-30,15.33,"$2,589"
2018-02-28,14.12,"$2,413"
2018-05-31,13.23,"$2,660"
2018-08-31,15.71,"$3,559"
2018-11-30,15.47,"$2,642"
2019-02-28,17.58,"$2,451"
2019-05-31,18.35,"$2,783"
2019-08-31,17.34,"$3,988"
2019-11-30,18.3,"$2,793"
2020-02-29,15.82,"$2,514"
2020-05-31,18.03,"$2,779"
2020-08-31,16.61,"$4,546"
2020-11-30,14.91,"$3,154"
2021-02-28,14.71,"$2,911"
2021-05-31,15.47,"$3,651"
2021-08-31,16.18,"$4,913"
2021-11-30,17.67,"$3,669"
2022-02-28,16.91,"$3,370"
2022-05-31,18.27,"$3,865"
2022-07-08,19.36,"$3,865"
