Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,4.93,"$1,181"
2010-03-31,5.59,"$1,170"
2010-06-30,5.83,"$1,099"
2010-09-30,7.7,"$1,178"
2010-12-31,6.05,"$1,258"
2011-03-31,12.55,"$1,206"
2011-06-30,12.34,"$1,177"
2011-09-30,19.25,"$1,025"
2011-12-31,0.0,"$1,286"
2012-03-31,7.41,"$1,249"
2012-06-30,7.14,"$1,182"
2012-09-30,5.64,"$1,219"
2012-12-31,5.69,"$1,273"
2013-03-31,6.05,"$1,368"
2013-06-30,5.53,"$1,355"
2013-09-30,6.29,"$1,401"
2013-12-31,5.07,"$1,517"
2014-03-31,5.27,"$1,284"
2014-06-30,5.39,"$1,452"
2014-09-30,5.22,"$1,536"
2014-12-31,5.53,"$1,407"
2015-03-31,5.47,"$1,436"
2015-06-30,6.11,"$1,390"
2015-09-30,6.95,"$1,332"
2015-12-31,7.13,"$1,519"
2016-03-31,9.03,"$1,242"
2016-06-30,8.89,"$1,428"
2016-09-30,7.25,"$1,510"
2016-12-31,8.02,"$1,614"
2017-03-31,7.72,"$1,485"
2017-06-30,7.79,"$1,531"
2017-09-30,32.13,"$1,725"
2017-12-31,17.9,"$1,881"
2018-03-31,25.35,"$1,745"
2018-06-30,42.6,"$1,893"
2018-09-30,8.16,"$1,936"
2018-12-31,86.23,"$1,787"
2019-03-31,34.59,"$1,966"
2019-06-30,18.42,"$2,009"
2019-09-30,24.86,"$2,043"
2019-12-31,10.47,"$2,214"
2020-03-31,10.9,"$1,982"
2020-06-30,15.03,"$2,245"
2020-09-30,11.43,"$2,610"
2020-12-31,17.6,"$2,761"
2021-03-31,11.49,"$2,744"
2021-06-30,7.43,"$3,077"
2021-09-30,9.79,"$2,925"
2021-12-31,7.84,"$3,120"
2022-03-31,8.92,"$2,896"
2022-07-08,8.36,"$2,896"
