Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,12.41,"$3,545"
2010-03-31,11.62,"$3,918"
2010-06-30,10.59,"$4,397"
2010-09-30,10.11,"$4,987"
2010-12-31,14.14,"$5,829"
2011-03-31,15.76,"$7,079"
2011-06-30,13.44,"$8,709"
2011-09-30,11.57,"$9,511"
2011-12-31,14.12,"$9,324"
2012-03-31,13.46,"$9,479"
2012-06-30,12.58,"$9,619"
2012-09-30,11.88,"$9,912"
2012-12-31,14.27,"$9,936"
2013-03-31,13.63,"$10,184"
2013-06-30,13.58,"$10,480"
2013-09-30,12.69,"$10,494"
2013-12-31,14.02,"$10,405"
2014-03-31,14.18,"$10,551"
2014-06-30,16.01,"$11,343"
2014-09-30,12.73,"$11,714"
2014-12-31,13.96,"$9,785"
2015-03-31,16.74,"$7,341"
2015-06-30,15.23,"$8,496"
2015-09-30,11.67,"$7,811"
2015-12-31,13.5,"$6,734"
2016-03-31,17.27,"$5,191"
2016-06-30,16.84,"$6,633"
2016-09-30,17.08,"$7,400"
2016-12-31,23.59,"$7,792"
2017-03-31,22.34,"$8,194"
2017-06-30,23.58,"$8,086"
2017-09-30,90.9,"$8,543"
2017-12-31,0.0,"$8,872"
2018-03-31,0.0,"$9,181"
2018-06-30,0.0,"$10,151"
2018-09-30,0.0,"$10,430"
2018-12-31,10.83,"$9,989"
2019-03-31,13.37,"$8,679"
2019-06-30,15.7,"$9,459"
2019-09-30,16.22,"$9,323"
2019-12-31,15.01,"$9,358"
2020-03-31,8.77,"$8,015"
2020-06-30,12.11,"$3,158"
2020-09-30,7.87,"$4,483"
2020-12-31,17.88,"$4,702"
2021-03-31,25.15,"$5,958"
2021-06-30,17.22,"$7,086"
2021-09-30,38.55,"$8,351"
2021-12-31,22.42,"$9,943"
2022-03-31,21.03,"$12,382"
2022-07-08,16.77,"$12,382"
