Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,24.88,"$2,355"
2010-03-31,22.2,"$2,615"
2010-06-30,13.18,"$2,786"
2010-09-30,12.74,"$2,829"
2010-12-31,13.47,"$2,867"
2011-03-31,12.99,"$3,240"
2011-06-30,11.52,"$3,410"
2011-09-30,7.67,"$3,234"
2011-12-31,9.08,"$3,107"
2012-03-31,9.65,"$3,394"
2012-06-30,8.62,"$3,412"
2012-09-30,9.87,"$3,215"
2012-12-31,10.65,"$3,065"
2013-03-31,12.11,"$3,307"
2013-06-30,13.04,"$3,428"
2013-09-30,14.84,"$3,226"
2013-12-31,16.39,"$3,106"
2014-03-31,15.5,"$3,358"
2014-06-30,15.87,"$3,525"
2014-09-30,13.98,"$3,270"
2014-12-31,15.56,"$3,135"
2015-03-31,13.62,"$3,162"
2015-06-30,14.78,"$3,145"
2015-09-30,13.28,"$2,869"
2015-12-31,14.35,"$2,706"
2016-03-31,18.54,"$2,829"
2016-06-30,16.59,"$2,957"
2016-09-30,18.92,"$2,743"
2016-12-31,19.73,"$2,671"
2017-03-31,21.44,"$3,119"
2017-06-30,20.33,"$3,496"
2017-09-30,20.78,"$3,365"
2017-12-31,28.86,"$3,371"
2018-03-31,21.62,"$3,750"
2018-06-30,18.6,"$3,817"
2018-09-30,20.26,"$3,479"
2018-12-31,13.43,"$3,472"
2019-03-31,14.9,"$3,688"
2019-06-30,14.12,"$3,681"
2019-09-30,15.34,"$3,335"
2019-12-31,18.88,"$3,498"
2020-03-31,12.32,"$3,702"
2020-06-30,19.2,"$3,161"
2020-09-30,21.59,"$3,231"
2020-12-31,24.28,"$3,412"
2021-03-31,26.38,"$3,746"
2021-06-30,22.73,"$3,959"
2021-09-30,19.34,"$3,763"
2021-12-31,22.78,"$3,825"
2022-03-31,21.83,"$4,086"
2022-07-08,19.18,"$4,086"
