Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,22.85,$758
2010-03-31,19.5,$771
2010-06-30,15.68,$885
2010-09-30,17.21,$948
2010-12-31,16.97,$950
2011-03-31,16.55,$941
2011-06-30,15.85,"$1,018"
2011-09-30,11.93,"$1,033"
2011-12-31,13.51,$949
2012-03-31,17.53,$982
2012-06-30,16.09,"$1,061"
2012-09-30,16.69,"$1,103"
2012-12-31,17.45,"$1,146"
2013-03-31,19.2,"$1,080"
2013-06-30,19.58,"$1,136"
2013-09-30,19.02,"$1,153"
2013-12-31,20.96,"$1,246"
2014-03-31,21.37,"$1,246"
2014-06-30,21.74,"$1,314"
2014-09-30,21.79,"$1,359"
2014-12-31,22.59,"$1,427"
2015-03-31,23.92,"$1,327"
2015-06-30,23.43,"$1,352"
2015-09-30,19.96,"$1,460"
2015-12-31,20.35,"$1,431"
2016-03-31,23.26,"$1,451"
2016-06-30,22.26,"$1,548"
2016-09-30,24.65,"$1,636"
2016-12-31,24.4,"$1,651"
2017-03-31,23.97,"$1,560"
2017-06-30,23.66,"$1,667"
2017-09-30,25.72,"$1,841"
2017-12-31,40.95,"$1,944"
2018-03-31,37.85,"$1,867"
2018-06-30,36.55,"$1,981"
2018-09-30,37.4,"$2,129"
2018-12-31,20.32,"$2,225"
2019-03-31,23.55,"$1,959"
2019-06-30,23.86,"$2,015"
2019-09-30,24.64,"$2,101"
2019-12-31,28.14,"$2,151"
2020-03-31,19.43,"$1,862"
2020-06-30,26.18,"$1,988"
2020-09-30,28.09,"$2,323"
2020-12-31,32.96,"$2,426"
2021-03-31,31.18,"$2,377"
2021-06-30,30.03,"$2,654"
2021-09-30,30.58,"$2,819"
2021-12-31,34.23,"$3,027"
2022-03-31,27.92,"$2,952"
2022-07-08,24.49,"$2,952"
