Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.21,$173
2010-03-31,9.8,$172
2010-06-30,9.51,$177
2010-09-30,9.52,$179
2010-12-31,10.29,$193
2011-03-31,8.88,$193
2011-06-30,9.21,$191
2011-09-30,5.91,$197
2011-12-31,7.9,$192
2012-03-31,9.6,$190
2012-06-30,9.62,$188
2012-09-30,10.25,$189
2012-12-31,10.41,$194
2013-03-31,10.01,$194
2013-06-30,10.42,$192
2013-09-30,9.96,$196
2013-12-31,11.07,$207
2014-03-31,11.64,$211
2014-06-30,12.27,$217
2014-09-30,13.83,$218
2014-12-31,16.29,$226
2015-03-31,16.66,$222
2015-06-30,17.15,$225
2015-09-30,16.33,$225
2015-12-31,16.08,$234
2016-03-31,15.65,$230
2016-06-30,16.05,$228
2016-09-30,16.42,$231
2016-12-31,19.42,$235
2017-03-31,18.78,$239
2017-06-30,19.07,$239
2017-09-30,17.04,$241
2017-12-31,14.46,$245
2018-03-31,19.69,$243
2018-06-30,18.18,$242
2018-09-30,16.54,$246
2018-12-31,18.31,$249
2019-03-31,12.68,$248
2019-06-30,15.28,$247
2019-09-30,15.9,$247
2019-12-31,18.03,$254
2020-03-31,51.87,$256
2020-06-30,26.64,$262
2020-09-30,32.65,$251
2020-12-31,23.42,$260
2021-03-31,12.81,$251
2021-06-30,6.27,$263
2021-09-30,7.01,$277
2021-12-31,7.45,$283
2022-03-31,8.11,$279
2022-07-08,8.08,$279
