Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.2,"$1,093"
2010-03-31,12.27,"$1,069"
2010-06-30,11.03,"$1,077"
2010-09-30,12.35,"$1,122"
2010-12-31,13.48,"$1,181"
2011-03-31,17.83,"$1,216"
2011-06-30,18.31,"$1,315"
2011-09-30,13.99,"$1,302"
2011-12-31,18.67,"$1,378"
2012-03-31,23.21,"$1,712"
2012-06-30,33.89,"$2,111"
2012-09-30,91.24,"$2,448"
2012-12-31,0.0,"$1,839"
2013-03-31,0.0,"$2,525"
2013-06-30,38.57,"$2,611"
2013-09-30,29.61,"$2,796"
2013-12-31,20.19,"$2,931"
2014-03-31,20.34,"$3,460"
2014-06-30,23.78,"$4,024"
2014-09-30,22.54,"$4,352"
2014-12-31,23.08,"$4,724"
2015-03-31,28.5,"$5,131"
2015-06-30,28.82,"$5,506"
2015-09-30,18.9,"$5,821"
2015-12-31,22.77,"$6,302"
2016-03-31,27.49,"$6,953"
2016-06-30,28.66,"$10,897"
2016-09-30,26.16,"$10,846"
2016-12-31,17.94,"$11,911"
2017-03-31,17.47,"$11,724"
2017-06-30,17.56,"$11,954"
2017-09-30,19.83,"$11,898"
2017-12-31,21.51,"$12,806"
2018-03-31,18.39,"$13,194"
2018-06-30,20.99,"$14,181"
2018-09-30,30.16,"$16,182"
2018-12-31,24.8,"$16,559"
2019-03-31,20.34,"$18,444"
2019-06-30,17.25,"$18,356"
2019-09-30,13.41,"$18,976"
2019-12-31,20.02,"$18,863"
2020-03-31,30.01,"$26,025"
2020-06-30,22.3,"$27,712"
2020-09-30,16.25,"$29,090"
2020-12-31,19.49,"$28,288"
2021-03-31,15.25,"$29,983"
2021-06-30,59.78,"$31,025"
2021-09-30,50.25,"$32,406"
2021-12-31,36.3,"$32,568"
2022-03-31,33.41,"$37,185"
2022-07-08,34.92,"$37,185"
