Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,27.59,"$1,544"
2010-03-31,20.73,"$1,995"
2010-06-30,12.7,"$2,032"
2010-09-30,14.23,"$2,092"
2010-12-31,13.39,"$2,493"
2011-03-31,13.31,"$2,282"
2011-06-30,11.75,"$2,347"
2011-09-30,8.86,"$2,225"
2011-12-31,11.01,"$2,227"
2012-03-31,12.5,"$2,249"
2012-06-30,10.57,"$2,229"
2012-09-30,10.82,"$2,320"
2012-12-31,11.84,"$2,539"
2013-03-31,14.32,"$2,449"
2013-06-30,13.45,"$2,482"
2013-09-30,13.76,"$2,472"
2013-12-31,15.29,"$2,777"
2014-03-31,14.61,"$2,670"
2014-06-30,14.51,"$2,778"
2014-09-30,14.09,"$2,849"
2014-12-31,15.5,"$2,784"
2015-03-31,15.6,"$2,723"
2015-06-30,14.75,"$2,905"
2015-09-30,13.02,"$2,910"
2015-12-31,14.74,"$2,863"
2016-03-31,15.57,"$2,624"
2016-06-30,15.85,"$2,804"
2016-09-30,16.64,"$2,837"
2016-12-31,17.56,"$3,996"
2017-03-31,16.66,"$3,092"
2017-06-30,18.03,"$3,236"
2017-09-30,18.73,"$3,508"
2017-12-31,15.24,"$3,764"
2018-03-31,15.42,"$3,583"
2018-06-30,13.68,"$3,605"
2018-09-30,12.35,"$3,576"
2018-12-31,13.6,"$3,434"
2019-03-31,14.84,"$3,346"
2019-06-30,16.55,"$3,524"
2019-09-30,16.08,"$3,692"
2019-12-31,16.65,"$3,977"
2020-03-31,15.47,"$3,710"
2020-06-30,18.29,"$3,648"
2020-09-30,17.97,"$4,369"
2020-12-31,21.87,"$4,478"
2021-03-31,21.25,"$4,398"
2021-06-30,24.03,"$4,820"
2021-09-30,21.89,"$5,050"
2021-12-31,23.62,"$5,106"
2022-03-31,19.07,"$4,699"
2022-07-08,15.57,"$4,699"
