Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.54,$58
2010-03-31,16.84,$79
2010-06-30,12.16,$80
2010-09-30,11.94,$77
2010-12-31,12.7,$98
2011-03-31,12.46,$92
2011-06-30,12.28,$94
2011-09-30,9.59,$78
2011-12-31,10.13,$107
2012-03-31,11.87,$98
2012-06-30,13.86,$96
2012-09-30,15.11,$93
2012-12-31,16.89,$105
2013-03-31,20.59,$111
2013-06-30,15.68,$99
2013-09-30,15.5,$101
2013-12-31,18.45,$113
2014-03-31,17.21,$106
2014-06-30,18.58,$103
2014-09-30,18.56,$109
2014-12-31,20.78,$112
2015-03-31,21.15,$116
2015-06-30,22.11,$138
2015-09-30,22.42,$133
2015-12-31,19.72,$173
2016-03-31,20.78,$115
2016-06-30,22.5,$124
2016-09-30,20.03,$126
2016-12-31,19.59,$158
2017-03-31,21.9,$122
2017-06-30,25.87,$158
2017-09-30,22.13,$182
2017-12-31,16.22,$205
2018-03-31,14.59,$209
2018-06-30,14.16,$201
2018-09-30,18.73,$194
2018-12-31,15.92,$198
2019-03-31,17.22,$213
2019-06-30,16.6,$213
2019-09-30,14.88,$211
2019-12-31,18.76,$237
2020-03-31,9.29,$210
2020-06-30,16.71,$76
2020-09-30,25.53,$111
2020-12-31,53.44,$196
2021-03-31,50.67,$143
2021-06-30,28.54,$211
2021-09-30,20.36,$243
2021-12-31,17.61,$329
2022-03-31,17.97,$265
2022-07-08,16.23,$265
