Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.77,"$2,299"
2010-03-31,8.01,"$3,023"
2010-06-30,7.72,"$1,756"
2010-09-30,9.52,"$1,908"
2010-12-31,9.46,"$2,098"
2011-03-31,10.13,"$2,587"
2011-06-30,10.53,"$1,837"
2011-09-30,4.09,"$1,881"
2011-12-31,4.26,"$2,145"
2012-03-31,4.24,"$2,084"
2012-06-30,4.48,"$1,525"
2012-09-30,16.05,"$1,705"
2012-12-31,14.05,"$2,138"
2013-03-31,17.66,"$2,388"
2013-06-30,38.09,"$1,894"
2013-09-30,22.41,"$1,640"
2013-12-31,23.37,"$2,184"
2014-03-31,21.44,"$3,163"
2014-06-30,14.66,"$1,884"
2014-09-30,14.41,"$1,807"
2014-12-31,12.46,"$2,372"
2015-03-31,12.08,"$2,433"
2015-06-30,12.06,"$1,532"
2015-09-30,0.0,"$1,630"
2015-12-31,0.0,"$1,791"
2016-03-31,0.0,"$1,984"
2016-06-30,0.0,"$1,574"
2016-09-30,0.0,"$1,889"
2016-12-31,20.75,"$2,081"
2017-03-31,21.7,"$2,735"
2017-06-30,16.75,"$2,143"
2017-09-30,18.3,"$2,098"
2017-12-31,5.95,"$2,638"
2018-03-31,5.89,"$3,155"
2018-06-30,6.83,"$2,186"
2018-09-30,6.96,"$2,212"
2018-12-31,34.44,"$-1,276"
2019-03-31,43.71,"$2,229"
2019-06-30,23.11,"$1,658"
2019-09-30,22.04,"$1,658"
2019-12-31,19.09,"$2,019"
2020-03-31,0.0,"$2,167"
2020-06-30,0.0,"$1,575"
2020-09-30,0.0,"$1,622"
2020-12-31,0.0,"$2,054"
2021-03-31,20.53,"$2,547"
2021-06-30,17.99,"$1,742"
2021-09-30,15.89,"$1,749"
2021-12-31,12.2,"$2,314"
2022-03-31,12.09,"$2,763"
2022-07-08,11.65,"$2,763"
