Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,11.91,$705
2010-03-31,12.53,$664
2010-06-30,11.68,$694
2010-09-30,13.86,"$1,002"
2010-12-31,16.46,$712
2011-03-31,17.35,$703
2011-06-30,16.44,$822
2011-09-30,13.09,"$1,148"
2011-12-31,12.25,$836
2012-03-31,13.56,$768
2012-06-30,16.49,$822
2012-09-30,16.78,"$1,140"
2012-12-31,16.88,$859
2013-03-31,20.1,$796
2013-06-30,14.56,$880
2013-09-30,14.22,"$1,168"
2013-12-31,14.88,$865
2014-03-31,14.82,$856
2014-06-30,16.59,$917
2014-09-30,14.85,"$1,228"
2014-12-31,16.92,$910
2015-03-31,18.15,$817
2015-06-30,16.47,$914
2015-09-30,17.18,"$1,204"
2015-12-31,17.34,$830
2016-03-31,17.79,$793
2016-06-30,18.28,$875
2016-09-30,18.1,"$1,140"
2016-12-31,18.59,$806
2017-03-31,21.79,$805
2017-06-30,23.88,"$1,022"
2017-09-30,20.91,"$1,267"
2017-12-31,11.38,$996
2018-03-31,10.0,"$1,012"
2018-06-30,8.83,"$1,059"
2018-09-30,8.84,"$1,307"
2018-12-31,11.18,"$1,070"
2019-03-31,14.01,"$1,027"
2019-06-30,16.29,"$1,093"
2019-09-30,16.32,"$1,321"
2019-12-31,17.24,"$1,048"
2020-03-31,15.29,"$1,030"
2020-06-30,13.95,"$1,176"
2020-09-30,14.13,"$1,488"
2020-12-31,13.12,"$1,227"
2021-03-31,14.2,"$1,238"
2021-06-30,13.38,"$1,349"
2021-09-30,12.61,"$1,651"
2021-12-31,13.17,"$1,439"
2022-03-31,13.83,"$1,442"
2022-07-08,11.67,"$1,442"
