Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.54,"$12,377"
2010-03-31,19.78,"$11,728"
2010-06-30,14.96,"$12,204"
2010-09-30,15.16,"$12,192"
2010-12-31,14.89,"$13,421"
2011-03-31,13.95,"$12,582"
2011-06-30,13.0,"$13,191"
2011-09-30,11.16,"$13,166"
2011-12-31,14.32,"$14,166"
2012-03-31,15.41,"$13,136"
2012-06-30,14.84,"$13,349"
2012-09-30,15.93,"$13,071"
2012-12-31,69.69,"$14,571"
2013-03-31,74.36,"$13,434"
2013-06-30,77.14,"$13,507"
2013-09-30,45.84,"$13,521"
2013-12-31,17.68,"$14,976"
2014-03-31,16.87,"$13,779"
2014-06-30,20.85,"$14,268"
2014-09-30,19.31,"$14,290"
2014-12-31,27.06,"$15,895"
2015-03-31,22.8,"$13,977"
2015-06-30,18.34,"$14,095"
2015-09-30,18.51,"$14,237"
2015-12-31,14.81,"$16,054"
2016-03-31,15.91,"$14,418"
2016-06-30,16.14,"$14,629"
2016-09-30,16.36,"$14,928"
2016-12-31,25.07,"$17,635"
2017-03-31,23.35,"$15,510"
2017-06-30,23.36,"$15,927"
2017-09-30,25.49,"$16,173"
2017-12-31,18.5,"$18,975"
2018-03-31,15.74,"$17,113"
2018-06-30,15.75,"$17,456"
2018-09-30,16.66,"$17,444"
2018-12-31,15.95,"$19,848"
2019-03-31,19.38,"$17,160"
2019-06-30,17.32,"$18,048"
2019-09-30,19.28,"$18,318"
2019-12-31,21.36,"$20,568"
2020-03-31,17.81,"$18,035"
2020-06-30,21.04,"$20,459"
2020-09-30,30.34,"$21,238"
2020-12-31,99.56,"$24,896"
2021-03-31,27.52,"$22,908"
2021-06-30,28.91,"$23,424"
2021-09-30,24.04,"$23,184"
2021-12-31,14.36,"$27,771"
2022-03-31,17.36,"$24,378"
2022-07-08,15.13,"$24,378"
