Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,30.89,$503
2010-01-31,21.24,$430
2010-04-30,15.46,$680
2010-07-31,10.17,$664
2010-10-31,11.43,$607
2011-01-31,14.34,$526
2011-04-30,11.65,$852
2011-07-31,9.91,$355
2011-10-31,10.84,$673
2012-01-31,11.71,$597
2012-04-30,12.61,$926
2012-07-31,9.92,$443
2012-10-31,12.28,$761
2013-01-31,13.48,$637
2013-04-30,11.76,$930
2013-07-31,15.7,$914
2013-10-31,15.86,$800
2014-01-31,14.69,$635
2014-04-30,16.33,"$1,047"
2014-07-31,13.58,"$1,043"
2014-10-31,13.8,$922
2015-01-31,13.77,$852
2015-04-30,14.21,"$1,174"
2015-07-31,13.05,"$1,058"
2015-10-31,11.96,"$1,030"
2016-01-31,10.82,$975
2016-04-30,12.35,"$1,284"
2016-07-31,14.04,"$1,293"
2016-10-31,13.18,"$1,709"
2017-01-31,16.12,"$1,589"
2017-04-30,13.57,"$2,015"
2017-07-31,13.46,"$1,935"
2017-10-31,15.41,"$2,232"
2018-01-31,14.98,"$1,972"
2018-04-30,11.11,"$2,252"
2018-07-31,10.69,"$1,874"
2018-10-31,10.76,"$1,756"
2019-01-31,13.88,"$1,291"
2019-04-30,25.46,"$2,507"
2019-07-31,23.19,"$2,312"
2019-10-31,19.46,"$2,159"
2020-01-31,20.72,"$2,003"
2020-04-30,18.0,"$1,682"
2020-07-31,27.46,"$2,324"
2020-10-31,15.97,"$2,537"
2021-01-31,16.85,"$2,728"
2021-04-30,14.04,"$3,459"
2021-07-31,9.81,"$3,593"
2021-10-31,7.11,"$3,958"
2022-01-31,5.66,"$3,875"
2022-04-30,3.89,"$4,658"
2022-07-08,4.23,"$4,658"
