Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,12.99,"$19,022"
2010-03-31,11.76,"$14,503"
2010-06-30,8.53,"$16,039"
2010-09-30,8.26,"$16,195"
2010-12-31,9.35,"$19,953"
2011-03-31,8.01,"$16,428"
2011-06-30,7.71,"$17,367"
2011-09-30,7.26,"$17,372"
2011-12-31,7.6,"$20,885"
2012-03-31,9.55,"$17,407"
2012-06-30,12.53,"$18,059"
2012-09-30,13.27,"$16,008"
2012-12-31,12.14,"$21,456"
2013-03-31,12.3,"$20,489"
2013-06-30,11.22,"$19,896"
2013-09-30,10.52,"$18,529"
2013-12-31,11.83,"$24,519"
2014-03-31,13.25,"$20,403"
2014-06-30,13.78,"$23,382"
2014-09-30,15.9,"$23,201"
2014-12-31,16.48,"$26,470"
2015-03-31,14.95,"$21,729"
2015-06-30,26.98,"$22,180"
2015-09-30,26.64,"$20,379"
2015-12-31,35.83,"$23,796"
2016-03-31,39.91,"$20,531"
2016-06-30,22.89,"$26,448"
2016-09-30,25.55,"$21,928"
2016-12-31,27.22,"$25,826"
2017-03-31,27.23,"$23,212"
2017-06-30,23.99,"$25,605"
2017-09-30,23.93,"$24,538"
2017-12-31,55.63,"$28,918"
2018-03-31,48.36,"$26,819"
2018-06-30,44.77,"$30,085"
2018-09-30,45.64,"$29,084"
2018-12-31,22.76,"$32,471"
2019-03-31,25.42,"$30,571"
2019-06-30,25.72,"$33,717"
2019-09-30,25.49,"$33,055"
2019-12-31,26.84,"$36,906"
2020-03-31,25.75,"$35,021"
2020-06-30,34.76,"$38,033"
2020-09-30,33.46,"$37,154"
2020-12-31,32.72,"$43,076"
2021-03-31,31.78,"$41,706"
2021-06-30,33.38,"$46,152"
2021-09-30,31.34,"$45,317"
2021-12-31,35.66,"$51,728"
2022-03-31,32.1,"$49,360"
2022-07-08,27.94,"$49,360"
