Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,20.84,"$2,008"
2010-03-31,19.92,"$2,075"
2010-06-30,19.48,"$2,454"
2010-09-30,24.01,"$2,420"
2010-12-31,26.55,"$2,325"
2011-03-31,23.72,"$2,365"
2011-06-30,24.51,"$2,708"
2011-09-30,20.71,"$2,695"
2011-12-31,20.81,"$2,568"
2012-03-31,19.19,"$2,552"
2012-06-30,17.0,"$2,956"
2012-09-30,16.98,"$2,880"
2012-12-31,13.85,"$2,971"
2013-03-31,13.14,"$2,994"
2013-06-30,12.56,"$3,288"
2013-09-30,13.48,"$3,317"
2013-12-31,18.1,"$3,153"
2014-03-31,16.42,"$3,143"
2014-06-30,19.38,"$3,503"
2014-09-30,19.13,"$3,467"
2014-12-31,20.65,"$3,357"
2015-03-31,19.65,"$3,301"
2015-06-30,16.12,"$3,545"
2015-09-30,17.03,"$3,419"
2015-12-31,15.21,"$3,211"
2016-03-31,17.81,"$3,074"
2016-06-30,17.62,"$3,300"
2016-09-30,17.11,"$3,356"
2016-12-31,18.0,"$3,415"
2017-03-31,18.93,"$3,415"
2017-06-30,18.03,"$3,710"
2017-09-30,20.4,"$3,784"
2017-12-31,22.53,"$3,960"
2018-03-31,22.86,"$3,925"
2018-06-30,18.76,"$4,276"
2018-09-30,20.08,"$4,292"
2018-12-31,16.39,"$4,138"
2019-03-31,16.53,"$3,751"
2019-06-30,15.84,"$3,909"
2019-09-30,16.61,"$3,856"
2019-12-31,17.68,"$3,793"
2020-03-31,17.56,"$3,805"
2020-06-30,22.08,"$3,628"
2020-09-30,29.29,"$4,225"
2020-12-31,24.5,"$4,549"
2021-03-31,21.02,"$4,804"
2021-06-30,19.1,"$5,533"
2021-09-30,15.16,"$6,264"
2021-12-31,16.88,"$6,502"
2022-03-31,15.14,"$6,816"
2022-07-08,14.16,"$6,816"
