Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,41.97,$324
2010-03-31,24.61,$147
2010-06-30,11.9,$326
2010-09-30,9.78,$226
2010-12-31,0.0,$258
2011-03-31,0.0,$169
2011-06-30,0.0,$215
2011-09-30,0.0,$212
2011-12-31,0.0,$246
2012-03-31,0.0,$194
2012-06-30,0.0,$269
2012-09-30,100.6,$334
2012-12-31,21.27,$406
2013-03-31,16.0,$344
2013-06-30,3.94,$416
2013-09-30,3.46,$448
2013-12-31,3.7,$472
2014-03-31,3.39,$328
2014-06-30,11.13,$443
2014-09-30,11.78,$418
2014-12-31,15.53,$506
2015-03-31,17.7,$389
2015-06-30,19.25,$473
2015-09-30,17.24,$468
2015-12-31,14.95,$579
2016-03-31,14.53,$408
2016-06-30,12.94,$587
2016-09-30,11.96,$595
2016-12-31,10.47,$736
2017-03-31,11.06,$582
2017-06-30,12.46,$668
2017-09-30,9.27,$604
2017-12-31,10.82,$724
2018-03-31,8.6,$627
2018-06-30,8.04,$771
2018-09-30,8.16,$786
2018-12-31,6.73,$882
2019-03-31,7.56,$665
2019-06-30,9.08,$751
2019-09-30,12.31,$773
2019-12-31,9.38,"$1,104"
2020-03-31,5.87,$719
2020-06-30,8.14,$920
2020-09-30,9.24,"$1,037"
2020-12-31,8.28,"$1,225"
2021-03-31,9.23,"$1,087"
2021-06-30,6.9,"$1,401"
2021-09-30,5.91,"$1,301"
2021-12-31,6.97,"$1,466"
2022-03-31,4.48,"$1,270"
2022-07-08,4.2,"$1,270"
