Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,16.13,$159
2010-03-31,18.16,$162
2010-06-30,18.38,$168
2010-09-30,4.98,$172
2010-12-31,6.41,$179
2011-03-31,7.17,$182
2011-06-30,7.55,$190
2011-09-30,92.29,$197
2011-12-31,40.59,$204
2012-03-31,36.18,$206
2012-06-30,28.29,$214
2012-09-30,29.51,$224
2012-12-31,19.81,$230
2013-03-31,22.95,$236
2013-06-30,20.39,$239
2013-09-30,22.62,$244
2013-12-31,16.89,$246
2014-03-31,14.73,$249
2014-06-30,12.78,$250
2014-09-30,13.85,$255
2014-12-31,22.62,$256
2015-03-31,26.37,$258
2015-06-30,24.4,$263
2015-09-30,27.78,$266
2015-12-31,30.98,$273
2016-03-31,29.71,$282
2016-06-30,27.45,$286
2016-09-30,23.36,$288
2016-12-31,22.18,$286
2017-03-31,24.54,$289
2017-06-30,25.33,$289
2017-09-30,28.75,$292
2017-12-31,31.01,$296
2018-03-31,30.88,$299
2018-06-30,35.33,$302
2018-09-30,39.15,$306
2018-12-31,31.15,$307
2019-03-31,36.17,$306
2019-06-30,40.07,$306
2019-09-30,35.0,$308
2019-12-31,37.41,$311
2020-03-31,27.04,$313
2020-06-30,30.69,$314
2020-09-30,29.56,$318
2020-12-31,30.7,$320
2021-03-31,36.01,$324
2021-06-30,41.32,$329
2021-09-30,37.82,$334
2021-12-31,36.21,$340
2022-03-31,31.29,$347
2022-07-08,25.12,$347
