Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,5.7,"$1,365"
2010-03-31,4.67,"$1,651"
2010-06-30,6.04,"$1,927"
2010-09-30,5.44,"$1,877"
2010-12-31,7.98,"$1,928"
2011-03-31,6.74,"$2,147"
2011-06-30,5.69,"$2,346"
2011-09-30,5.2,"$2,467"
2011-12-31,4.35,"$2,198"
2012-03-31,6.12,"$2,182"
2012-06-30,6.43,"$2,157"
2012-09-30,4.94,"$2,198"
2012-12-31,21.35,"$2,071"
2013-03-31,23.48,"$2,136"
2013-06-30,28.94,"$2,134"
2013-09-30,40.18,"$2,144"
2013-12-31,8.8,"$2,116"
2014-03-31,7.97,"$2,149"
2014-06-30,7.3,"$2,204"
2014-09-30,6.12,"$2,218"
2014-12-31,5.13,"$2,155"
2015-03-31,9.16,"$2,126"
2015-06-30,13.91,"$1,996"
2015-09-30,19.98,"$1,945"
2015-12-31,0.0,"$1,810"
2016-03-31,69.84,"$1,656"
2016-06-30,18.64,"$1,863"
2016-09-30,8.04,"$1,856"
2016-12-31,5.85,"$1,850"
2017-03-31,4.94,"$2,075"
2017-06-30,4.91,"$2,323"
2017-09-30,5.64,"$2,535"
2017-12-31,5.35,"$2,768"
2018-03-31,4.92,"$2,797"
2018-06-30,4.99,"$3,022"
2018-09-30,3.41,"$2,999"
2018-12-31,2.71,"$2,636"
2019-03-31,3.02,"$2,736"
2019-06-30,2.93,"$2,757"
2019-09-30,3.67,"$2,450"
2019-12-31,6.35,"$2,250"
2020-03-31,5.83,"$2,271"
2020-06-30,13.77,"$1,746"
2020-09-30,13.51,"$2,139"
2020-12-31,6.53,"$2,580"
2021-03-31,4.87,"$3,249"
2021-06-30,2.99,"$3,920"
2021-09-30,2.28,"$4,592"
2021-12-31,2.14,"$4,330"
2022-03-31,2.15,"$4,305"
2022-07-08,1.7,"$4,305"
