Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.96,$472
2010-03-31,11.7,$362
2010-06-30,11.8,$431
2010-09-30,12.65,$580
2010-12-31,14.38,$618
2011-03-31,13.72,$537
2011-06-30,15.67,$608
2011-09-30,12.92,$730
2011-12-31,13.96,$782
2012-03-31,17.13,$674
2012-06-30,15.69,$755
2012-09-30,16.17,$880
2012-12-31,15.59,$901
2013-03-31,16.4,$746
2013-06-30,16.39,$845
2013-09-30,21.21,"$1,103"
2013-12-31,22.55,"$1,084"
2014-03-31,21.24,$888
2014-06-30,18.87,"$1,014"
2014-09-30,20.13,"$1,302"
2014-12-31,19.1,"$1,275"
2015-03-31,17.59,"$1,033"
2015-06-30,18.34,"$1,124"
2015-09-30,14.4,"$1,456"
2015-12-31,10.87,"$1,106"
2016-03-31,13.73,$983
2016-06-30,12.26,"$1,131"
2016-09-30,17.0,"$1,185"
2016-12-31,22.04,"$1,218"
2017-03-31,29.4,"$1,154"
2017-06-30,34.22,"$1,365"
2017-09-30,29.45,"$1,479"
2017-12-31,41.32,"$1,431"
2018-03-31,28.74,"$1,297"
2018-06-30,27.33,"$1,503"
2018-09-30,21.54,"$1,651"
2018-12-31,13.39,"$1,627"
2019-03-31,15.05,"$1,496"
2019-06-30,16.41,"$1,779"
2019-09-30,16.2,"$1,772"
2019-12-31,18.44,"$1,736"
2020-03-31,10.56,"$1,405"
2020-06-30,0.0,"$1,512"
2020-09-30,275.03,"$1,955"
2020-12-31,48.56,"$2,156"
2021-03-31,31.7,"$1,951"
2021-06-30,12.83,"$2,117"
2021-09-30,12.23,"$1,960"
2021-12-31,13.81,"$2,170"
2022-03-31,15.17,"$1,957"
2022-07-08,16.23,"$1,957"
