Date,PE Ratio,Revenue_Amount(Millions)
2010-09-30,18.16,"$2,997"
2010-12-31,19.97,"$3,222"
2011-03-31,45.82,"$3,671"
2011-06-30,21.56,"$4,239"
2011-09-30,13.85,"$3,807"
2011-12-31,13.18,"$4,331"
2012-03-31,11.48,"$4,613"
2012-06-30,12.24,"$4,139"
2012-09-30,15.59,"$4,381"
2012-12-31,21.02,"$3,716"
2013-03-31,26.78,"$4,206"
2013-06-30,35.23,"$4,390"
2013-09-30,32.76,"$4,881"
2013-12-31,28.33,"$4,316"
2014-03-31,26.42,"$4,559"
2014-06-30,19.09,"$5,011"
2014-09-30,16.55,"$4,426"
2014-12-31,18.37,"$3,361"
2015-03-31,0.0,"$2,601"
2015-06-30,0.0,"$3,030"
2015-09-30,24.03,"$2,503"
2015-12-31,23.98,"$2,191"
2016-03-31,10.91,"$1,635"
2016-06-30,17.6,"$2,333"
2016-09-30,0.0,"$2,485"
2016-12-31,0.0,"$2,710"
2017-03-31,0.0,"$2,920"
2017-06-30,3.8,"$3,002"
2017-09-30,4.72,"$3,500"
2017-12-31,3.73,"$3,725"
2018-03-31,4.79,"$3,647"
2018-06-30,0.0,"$4,520"
2018-09-30,0.0,"$4,483"
2018-12-31,0.0,"$3,431"
2019-03-31,0.0,"$3,765"
2019-06-30,53.03,"$4,189"
2019-09-30,21.07,"$3,588"
2019-12-31,7.35,"$3,667"
2020-03-31,11.08,"$2,959"
2020-06-30,0.0,"$1,569"
2020-09-30,0.0,"$2,747"
2020-12-31,0.0,"$2,600"
2021-03-31,0.0,"$7,227"
2021-06-30,0.0,"$8,612"
2021-09-30,35.65,"$10,087"
2021-12-31,55.51,"$11,063"
2022-03-31,21.87,"$12,790"
2022-07-08,23.71,"$12,790"
