Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$557
2010-03-31,0.0,$478
2010-06-30,0.0,$557
2010-09-30,0.0,$605
2010-12-31,0.0,$597
2011-03-31,0.0,$523
2011-06-30,2540.0,$629
2011-09-30,28.54,$713
2011-12-31,22.22,$746
2012-03-31,23.31,$656
2012-06-30,40.52,$993
2012-09-30,51.92,"$1,219"
2012-12-31,71.13,"$1,249"
2013-03-31,83.29,"$1,100"
2013-06-30,24.11,"$1,206"
2013-09-30,21.43,"$1,311"
2013-12-31,21.47,"$1,338"
2014-03-31,23.74,"$1,178"
2014-06-30,25.42,"$1,399"
2014-09-30,24.1,"$1,544"
2014-12-31,19.69,"$1,564"
2015-03-31,15.77,"$1,315"
2015-06-30,15.21,"$1,429"
2015-09-30,9.73,"$1,550"
2015-12-31,11.89,"$1,523"
2016-03-31,10.45,"$1,310"
2016-06-30,10.18,"$1,421"
2016-09-30,12.08,"$1,508"
2016-12-31,16.27,"$1,523"
2017-03-31,18.5,"$1,356"
2017-06-30,16.36,"$1,597"
2017-09-30,19.65,"$1,766"
2017-12-31,10.94,"$1,922"
2018-03-31,10.42,"$1,734"
2018-06-30,8.14,"$1,891"
2018-09-30,8.26,"$2,116"
2018-12-31,7.79,"$2,306"
2019-03-31,8.66,"$2,117"
2019-06-30,9.87,"$2,290"
2019-09-30,8.59,"$2,488"
2019-12-31,10.97,"$2,456"
2020-03-31,6.71,"$2,125"
2020-06-30,10.05,"$1,939"
2020-09-30,13.83,"$2,187"
2020-12-31,18.98,"$2,279"
2021-03-31,25.95,"$2,057"
2021-06-30,23.15,"$2,287"
2021-09-30,21.22,"$2,596"
2021-12-31,17.43,"$2,776"
2022-03-31,16.67,"$2,524"
2022-07-08,11.68,"$2,524"
