Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.55,"$9,067"
2010-03-31,11.48,"$9,202"
2010-06-30,10.81,"$9,525"
2010-09-30,11.5,"$9,489"
2010-12-31,13.72,"$9,721"
2011-03-31,15.15,"$12,128"
2011-06-30,14.92,"$14,333"
2011-09-30,12.19,"$14,339"
2011-12-31,12.94,"$15,042"
2012-03-31,15.27,"$14,878"
2012-06-30,15.22,"$15,211"
2012-09-30,13.54,"$16,544"
2012-12-31,13.71,"$15,937"
2013-03-31,14.83,"$15,310"
2013-06-30,13.94,"$16,270"
2013-09-30,16.02,"$16,151"
2013-12-31,17.37,"$16,926"
2014-03-31,15.75,"$17,408"
2014-06-30,16.31,"$16,844"
2014-09-30,14.65,"$16,791"
2014-12-31,15.71,"$17,732"
2015-03-31,14.95,"$17,853"
2015-06-30,15.61,"$18,743"
2015-09-30,15.65,"$18,669"
2015-12-31,15.35,"$19,245"
2016-03-31,16.38,"$18,790"
2016-06-30,17.62,"$19,269"
2016-09-30,17.37,"$21,319"
2016-12-31,17.41,"$21,358"
2017-03-31,18.0,"$20,587"
2017-06-30,17.79,"$21,286"
2017-09-30,16.83,"$21,081"
2017-12-31,7.65,"$22,075"
2018-03-31,6.38,"$22,791"
2018-06-30,5.95,"$21,735"
2018-09-30,6.37,"$22,135"
2018-12-31,12.57,"$27,846"
2019-03-31,14.14,"$26,859"
2019-06-30,15.09,"$26,858"
2019-09-30,15.69,"$26,827"
2019-12-31,15.0,"$28,398"
2020-03-31,13.03,"$26,609"
2020-06-30,15.04,"$23,715"
2020-09-30,19.92,"$25,532"
2020-12-31,22.19,"$27,708"
2021-03-31,20.74,"$27,205"
2021-06-30,20.73,"$28,546"
2021-09-30,17.65,"$30,298"
2021-12-31,16.32,"$30,336"
2022-03-31,14.92,"$31,010"
2022-07-08,12.89,"$31,010"
