Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.24,$339
2010-03-31,21.52,$349
2010-06-30,16.14,$356
2010-09-30,18.85,$412
2010-12-31,21.88,$365
2011-03-31,18.75,$419
2011-06-30,18.31,$438
2011-09-30,13.43,$489
2011-12-31,19.28,$408
2012-03-31,19.33,$469
2012-06-30,18.84,$460
2012-09-30,15.78,$529
2012-12-31,17.84,$408
2013-03-31,18.1,$486
2013-06-30,18.79,$484
2013-09-30,18.31,$558
2013-12-31,20.99,$429
2014-03-31,18.69,$482
2014-06-30,19.39,$524
2014-09-30,18.36,$565
2014-12-31,16.82,$488
2015-03-31,17.47,$493
2015-06-30,19.07,$495
2015-09-30,14.14,$563
2015-12-31,19.1,$445
2016-03-31,20.14,$479
2016-06-30,21.08,$508
2016-09-30,21.13,$591
2016-12-31,20.96,$443
2017-03-31,20.99,$500
2017-06-30,20.66,$549
2017-09-30,23.84,$607
2017-12-31,27.36,$470
2018-03-31,25.67,$548
2018-06-30,28.42,$588
2018-09-30,28.04,$719
2018-12-31,22.05,$653
2019-03-31,23.87,$759
2019-06-30,26.79,$752
2019-09-30,26.4,$737
2019-12-31,28.61,$720
2020-03-31,13.69,$720
2020-06-30,19.77,$524
2020-09-30,21.22,$531
2020-12-31,33.93,$538
2021-03-31,37.65,$581
2021-06-30,36.89,$557
2021-09-30,35.42,$570
2021-12-31,36.24,$542
2022-03-31,46.0,$587
2022-07-08,34.32,$587
