Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$657
2010-03-31,0.0,$844
2010-06-30,0.0,"$1,015"
2010-09-30,0.0,$815
2010-12-31,0.0,$664
2011-03-31,0.0,$986
2011-06-30,0.0,"$1,096"
2011-09-30,0.0,$877
2011-12-31,20.77,$711
2012-03-31,25.33,$960
2012-06-30,18.74,"$1,054"
2012-09-30,19.64,$874
2012-12-31,50.61,$529
2013-03-31,49.78,$995
2013-06-30,49.73,"$1,098"
2013-09-30,30.53,$824
2013-12-31,5.02,$682
2014-03-31,4.91,$895
2014-06-30,4.54,"$1,073"
2014-09-30,4.3,$932
2014-12-31,17.85,$939
2015-03-31,17.96,$986
2015-06-30,15.83,"$1,142"
2015-09-30,16.6,$992
2015-12-31,17.9,$661
2016-03-31,16.42,"$1,070"
2016-06-30,16.05,"$1,242"
2016-09-30,16.56,"$1,093"
2016-12-31,16.78,"$1,083"
2017-03-31,18.81,"$1,082"
2017-06-30,18.42,"$1,352"
2017-09-30,16.75,"$1,142"
2017-12-31,32.35,$227
2018-03-31,32.64,"$1,211"
2018-06-30,47.21,"$1,149"
2018-09-30,52.5,"$1,044"
2018-12-31,14.56,$717
2019-03-31,26.94,"$1,051"
2019-06-30,24.82,"$1,164"
2019-09-30,0.0,$977
2019-12-31,0.0,$918
2020-03-31,0.0,$966
2020-06-30,0.0,$988
2020-09-30,13.31,"$1,233"
2020-12-31,15.89,"$1,161"
2021-03-31,15.63,"$1,433"
2021-06-30,13.26,"$1,555"
2021-09-30,12.56,"$1,427"
2021-12-31,13.14,"$1,431"
2022-03-31,10.5,"$1,696"
2022-07-08,9.12,"$1,696"
