Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,12.41,$101
2010-03-31,12.01,$95
2010-06-30,12.12,$95
2010-09-30,14.8,$106
2010-12-31,15.36,$126
2011-03-31,16.39,$121
2011-06-30,17.04,$121
2011-09-30,16.1,$133
2011-12-31,13.03,$140
2012-03-31,16.74,$135
2012-06-30,15.16,$132
2012-09-30,17.02,$150
2012-12-31,16.79,$175
2013-03-31,19.04,$160
2013-06-30,16.24,$142
2013-09-30,18.12,$173
2013-12-31,19.97,$185
2014-03-31,15.8,$170
2014-06-30,17.91,$165
2014-09-30,18.08,$175
2014-12-31,17.37,$203
2015-03-31,15.46,$176
2015-06-30,15.6,$168
2015-09-30,15.31,$170
2015-12-31,15.97,$191
2016-03-31,20.87,$183
2016-06-30,24.04,$182
2016-09-30,28.46,$261
2016-12-31,27.27,$462
2017-03-31,25.46,$448
2017-06-30,31.91,$417
2017-09-30,25.34,$435
2017-12-31,21.11,$480
2018-03-31,23.69,$450
2018-06-30,23.7,$420
2018-09-30,20.71,$430
2018-12-31,20.15,$481
2019-03-31,23.61,$468
2019-06-30,26.69,$446
2019-09-30,24.12,$452
2019-12-31,20.28,$498
2020-03-31,19.11,$466
2020-06-30,18.77,$413
2020-09-30,18.36,$360
2020-12-31,26.82,$392
2021-03-31,24.87,$408
2021-06-30,28.19,$390
2021-09-30,27.63,$400
2021-12-31,24.41,$502
2022-03-31,25.02,$660
2022-07-08,24.81,$660
