Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,12.21,"$1,917"
2010-03-31,12.87,"$1,777"
2010-06-30,11.73,"$2,010"
2010-09-30,12.42,"$2,205"
2010-12-31,16.01,"$1,949"
2011-03-31,19.96,"$1,882"
2011-06-30,18.71,"$2,281"
2011-09-30,14.76,"$2,423"
2011-12-31,18.23,"$2,058"
2012-03-31,16.7,"$1,947"
2012-06-30,15.22,"$2,184"
2012-09-30,10.09,"$2,302"
2012-12-31,9.7,"$2,037"
2013-03-31,11.52,"$1,973"
2013-06-30,11.26,"$2,223"
2013-09-30,18.82,"$2,389"
2013-12-31,18.51,"$2,071"
2014-03-31,19.48,"$1,993"
2014-06-30,23.42,"$2,383"
2014-09-30,14.43,"$2,594"
2014-12-31,18.09,"$2,127"
2015-03-31,18.22,"$1,997"
2015-06-30,16.39,"$2,278"
2015-09-30,18.53,"$2,460"
2015-12-31,17.77,"$2,027"
2016-03-31,15.96,"$1,893"
2016-06-30,15.36,"$2,142"
2016-09-30,15.85,"$2,326"
2016-12-31,14.59,"$1,923"
2017-03-31,13.92,"$1,901"
2017-06-30,16.89,"$2,161"
2017-09-30,16.86,"$2,468"
2017-12-31,23.56,"$2,168"
2018-03-31,22.19,"$2,197"
2018-06-30,19.15,"$3,046"
2018-09-30,21.37,"$3,174"
2018-12-31,12.49,"$2,734"
2019-03-31,15.91,"$2,755"
2019-06-30,17.66,"$3,035"
2019-09-30,18.39,"$3,084"
2019-12-31,18.92,$685
2020-03-31,15.63,"$2,757"
2020-06-30,17.93,"$2,137"
2020-09-30,19.88,"$2,489"
2020-12-31,23.03,"$2,009"
2021-03-31,18.41,"$2,564"
2021-06-30,19.39,"$2,856"
2021-09-30,22.62,"$2,920"
2021-12-31,0.0,"$3,054"
2022-03-31,0.0,"$3,162"
2022-07-08,0.0,"$3,162"
