Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.39,"$2,456"
2010-03-31,9.33,"$2,534"
2010-06-30,8.6,"$2,008"
2010-09-30,12.46,"$2,116"
2010-12-31,12.29,"$2,345"
2011-03-31,10.38,"$2,434"
2011-06-30,7.74,"$2,422"
2011-09-30,6.65,"$2,576"
2011-12-31,7.09,"$2,604"
2012-03-31,7.95,"$2,383"
2012-06-30,13.93,"$2,089"
2012-09-30,13.65,"$2,507"
2012-12-31,15.27,"$2,668"
2013-03-31,18.68,"$2,650"
2013-06-30,15.71,"$2,651"
2013-09-30,16.17,"$2,551"
2013-12-31,17.28,"$2,705"
2014-03-31,17.58,"$2,795"
2014-06-30,18.71,"$2,678"
2014-09-30,18.12,"$2,815"
2014-12-31,19.06,"$2,747"
2015-03-31,16.16,"$2,682"
2015-06-30,14.53,"$2,367"
2015-09-30,15.44,"$2,481"
2015-12-31,14.3,"$2,701"
2016-03-31,17.47,"$2,622"
2016-06-30,24.92,"$2,156"
2016-09-30,17.0,"$2,535"
2016-12-31,15.96,"$2,870"
2017-03-31,16.18,"$3,031"
2017-06-30,14.14,"$2,533"
2017-09-30,21.73,"$2,679"
2017-12-31,91.62,"$1,397"
2018-03-31,164.47,"$2,536"
2018-06-30,0.0,"$2,175"
2018-09-30,0.0,"$2,565"
2018-12-31,29.83,"$2,826"
2019-03-31,32.38,"$2,898"
2019-06-30,18.01,"$2,230"
2019-09-30,15.45,"$2,758"
2019-12-31,19.22,"$2,943"
2020-03-31,12.82,"$3,029"
2020-06-30,7.56,"$2,526"
2020-09-30,8.67,"$2,644"
2020-12-31,9.5,"$3,171"
2021-03-31,9.71,"$3,259"
2021-06-30,18.5,"$2,741"
2021-09-30,33.95,"$3,013"
2021-12-31,31.71,"$3,844"
2022-03-31,52.63,"$3,820"
2022-07-08,46.46,"$3,820"
