Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,21.29,$267
2010-03-31,27.47,$263
2010-06-30,26.35,$305
2010-09-30,27.74,$295
2010-12-31,22.06,$311
2011-03-31,21.29,$332
2011-06-30,20.42,$354
2011-09-30,17.87,$352
2011-12-31,17.19,$355
2012-03-31,15.54,$400
2012-06-30,15.63,$399
2012-09-30,13.93,$392
2012-12-31,15.93,$387
2013-03-31,16.73,$417
2013-06-30,19.51,$423
2013-09-30,21.09,$412
2013-12-31,22.98,$427
2014-03-31,21.57,$462
2014-06-30,19.95,$470
2014-09-30,18.51,$452
2014-12-31,18.62,$472
2015-03-31,21.13,$472
2015-06-30,19.48,$476
2015-09-30,17.74,$449
2015-12-31,18.26,$465
2016-03-31,18.04,$498
2016-06-30,16.73,$523
2016-09-30,16.66,$501
2016-12-31,18.8,$484
2017-03-31,19.19,$479
2017-06-30,18.81,$491
2017-09-30,20.22,$492
2017-12-31,19.56,$512
2018-03-31,20.6,$540
2018-06-30,20.61,$548
2018-09-30,19.92,$541
2018-12-31,18.17,$561
2019-03-31,20.89,$610
2019-06-30,23.21,$609
2019-09-30,23.48,$573
2019-12-31,20.42,$564
2020-03-31,11.47,$541
2020-06-30,19.76,$379
2020-09-30,22.74,$287
2020-12-31,127.15,$296
2021-03-31,0.0,$310
2021-06-30,0.0,$320
2021-09-30,0.0,$334
2021-12-31,271.67,$360
2022-03-31,104.15,$391
2022-07-08,94.42,$391
