Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,16.27,"$1,975"
2010-02-28,15.68,"$2,244"
2010-05-31,15.68,"$1,923"
2010-08-31,11.72,"$2,137"
2010-11-30,13.45,"$2,194"
2011-02-28,13.55,"$2,505"
2011-05-31,14.24,"$2,110"
2011-08-31,14.04,"$2,314"
2011-11-30,14.1,"$2,344"
2012-02-29,12.69,"$2,732"
2012-05-31,14.74,"$2,218"
2012-08-31,13.54,"$2,593"
2012-11-30,11.62,"$2,702"
2013-02-28,10.74,"$3,401"
2013-05-31,12.81,"$2,612"
2013-08-31,13.32,"$2,824"
2013-11-30,13.83,"$2,865"
2014-02-28,12.22,"$3,203"
2014-05-31,10.97,"$2,657"
2014-08-31,11.56,"$2,945"
2014-11-30,12.9,"$2,943"
2015-02-28,12.62,"$3,337"
2015-05-31,12.05,"$2,738"
2015-08-31,10.41,"$2,995"
2015-11-30,9.4,"$2,952"
2016-02-29,8.09,"$3,418"
2016-05-31,7.74,"$2,738"
2016-08-31,8.21,"$2,988"
2016-11-30,8.37,"$2,955"
2017-02-28,7.68,"$3,534"
2017-05-31,6.97,"$2,742"
2017-08-31,6.25,"$2,936"
2017-11-30,5.7,"$2,955"
2018-02-28,6.26,"$3,716"
2018-05-31,5.74,"$2,754"
2018-08-31,6.41,"$2,935"
2018-11-30,5.18,"$3,032"
2019-02-28,0.0,"$3,308"
2019-05-31,0.0,"$2,573"
2019-08-31,0.0,"$2,719"
2019-11-30,0.0,"$2,759"
2020-02-29,0.0,"$3,107"
2020-05-31,0.0,"$1,307"
2020-08-31,0.0,"$2,688"
2020-11-30,0.0,"$2,618"
2021-02-28,0.0,"$2,619"
2021-05-31,37.82,"$1,954"
2021-08-31,0.0,"$1,985"
2021-11-30,0.0,"$1,878"
2022-02-28,0.0,"$2,051"
2022-05-31,0.0,"$1,463"
2022-07-08,0.0,"$1,463"
