Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,26.09,$815
2010-03-31,15.49,"$1,175"
2010-06-30,10.74,"$1,439"
2010-09-30,9.93,"$1,678"
2010-12-31,12.74,"$1,818"
2011-03-31,11.7,"$1,596"
2011-06-30,12.54,"$1,599"
2011-09-30,10.36,"$1,614"
2011-12-31,12.08,"$1,534"
2012-03-31,16.6,"$1,473"
2012-06-30,13.61,"$1,525"
2012-09-30,12.66,"$1,641"
2012-12-31,12.62,"$1,923"
2013-03-31,11.87,"$1,643"
2013-06-30,11.35,"$1,706"
2013-09-30,13.38,"$1,930"
2013-12-31,12.32,"$2,339"
2014-03-31,13.49,"$1,803"
2014-06-30,14.64,"$1,954"
2014-09-30,12.56,"$2,175"
2014-12-31,12.22,"$2,430"
2015-03-31,13.78,"$2,051"
2015-06-30,13.73,"$2,275"
2015-09-30,12.94,"$2,274"
2015-12-31,15.96,"$2,304"
2016-03-31,17.44,"$1,886"
2016-06-30,16.16,"$1,934"
2016-09-30,18.36,"$2,300"
2016-12-31,13.65,"$2,364"
2017-03-31,18.5,"$2,130"
2017-06-30,15.15,"$2,185"
2017-09-30,14.7,"$2,445"
2017-12-31,16.12,"$3,039"
2018-03-31,18.06,"$2,222"
2018-06-30,9.78,"$2,839"
2018-09-30,10.42,"$3,508"
2018-12-31,8.42,"$3,555"
2019-03-31,9.93,"$2,888"
2019-06-30,14.41,"$2,922"
2019-09-30,16.68,"$3,774"
2019-12-31,19.19,"$4,231"
2020-03-31,11.58,"$3,232"
2020-06-30,11.32,"$3,603"
2020-09-30,9.82,"$4,201"
2020-12-31,12.14,"$5,950"
2021-03-31,13.55,"$4,253"
2021-06-30,12.92,"$4,544"
2021-09-30,10.66,"$5,409"
2021-12-31,7.1,"$6,342"
2022-03-31,6.04,"$5,155"
2022-07-08,4.7,"$5,155"
