Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,12.4,"$1,744"
2010-01-31,11.5,"$1,980"
2010-04-30,12.52,"$1,935"
2010-07-31,11.11,"$1,912"
2010-10-31,11.97,"$1,874"
2011-01-31,12.66,"$2,145"
2011-04-30,13.43,"$2,075"
2011-07-31,13.28,"$2,089"
2011-10-31,14.73,"$2,046"
2012-01-31,16.13,"$2,398"
2012-04-30,18.35,"$2,357"
2012-07-31,18.82,"$2,341"
2012-10-31,16.83,"$2,263"
2013-01-31,15.49,"$2,761"
2013-04-30,16.54,"$2,540"
2013-07-31,16.19,"$2,551"
2013-10-31,18.22,"$2,398"
2014-01-31,16.24,"$2,741"
2014-04-30,16.0,"$2,681"
2014-07-31,14.59,"$2,730"
2014-10-31,17.77,"$2,599"
2015-01-31,19.41,"$3,033"
2015-04-30,19.98,"$2,938"
2015-07-31,20.99,"$2,968"
2015-10-31,19.49,"$2,783"
2016-01-31,21.2,"$3,251"
2016-04-30,21.07,"$3,089"
2016-07-31,22.3,"$3,181"
2016-10-31,21.86,"$3,087"
2017-01-31,22.26,"$3,510"
2017-04-30,21.26,"$3,306"
2017-07-31,17.48,"$3,432"
2017-10-31,19.47,"$3,329"
2018-01-31,22.33,"$4,068"
2018-04-30,20.31,"$3,589"
2018-07-31,20.83,"$3,738"
2018-10-31,22.59,"$3,550"
2019-01-31,21.03,"$4,107"
2019-04-30,22.08,"$3,797"
2019-07-31,23.49,"$3,980"
2019-10-31,23.71,"$3,849"
2020-01-31,23.88,"$4,413"
2020-04-30,34.81,"$1,843"
2020-07-31,58.77,"$2,685"
2020-10-31,99.68,"$3,755"
2021-01-31,475.68,"$4,250"
2021-04-30,52.88,"$4,516"
2021-07-31,32.14,"$4,805"
2021-10-31,24.96,"$4,575"
2022-01-31,19.96,"$5,021"
2022-04-30,22.14,"$4,333"
2022-07-08,16.81,"$4,333"
