Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,29.38,$446
2010-03-31,27.61,$486
2010-06-30,12.93,$523
2010-09-30,13.75,$528
2010-12-31,12.84,$530
2011-03-31,11.91,$566
2011-06-30,12.76,$590
2011-09-30,9.26,$580
2011-12-31,12.06,$570
2012-03-31,13.71,$605
2012-06-30,11.87,$620
2012-09-30,12.95,$611
2012-12-31,12.49,$590
2013-03-31,13.45,$622
2013-06-30,14.47,$640
2013-09-30,15.88,$605
2013-12-31,15.38,$582
2014-03-31,15.03,$618
2014-06-30,16.18,$655
2014-09-30,14.27,$702
2014-12-31,13.77,$692
2015-03-31,13.88,$680
2015-06-30,12.26,$678
2015-09-30,12.26,$642
2015-12-31,13.65,$610
2016-03-31,49.51,$633
2016-06-30,54.62,$634
2016-09-30,50.72,$625
2016-12-31,64.79,$608
2017-03-31,20.68,$679
2017-06-30,15.87,$681
2017-09-30,16.98,$681
2017-12-31,16.81,$667
2018-03-31,17.24,$828
2018-06-30,18.09,$898
2018-09-30,18.33,$865
2018-12-31,12.09,$840
2019-03-31,15.25,$885
2019-06-30,15.91,$883
2019-09-30,15.81,$856
2019-12-31,18.77,$833
2020-03-31,51.85,$831
2020-06-30,100.87,$725
2020-09-30,109.63,$748
2020-12-31,0.0,$751
2021-03-31,30.5,$841
2021-06-30,24.41,$896
2021-09-30,21.5,$892
2021-12-31,17.74,$877
2022-03-31,16.83,$981
2022-07-08,15.36,$981
