Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.29,"$2,182"
2010-03-31,6.24,"$2,168"
2010-06-30,6.59,"$2,140"
2010-09-30,7.61,"$2,114"
2010-12-31,12.88,"$2,106"
2011-03-31,12.66,"$2,037"
2011-06-30,10.98,"$2,063"
2011-09-30,13.52,"$2,062"
2011-12-31,5.91,"$2,112"
2012-03-31,5.44,"$2,073"
2012-06-30,4.52,"$2,129"
2012-09-30,4.36,"$2,145"
2012-12-31,5.12,"$2,161"
2013-03-31,7.12,"$2,151"
2013-06-30,8.48,"$2,238"
2013-09-30,8.77,"$2,259"
2013-12-31,8.87,"$2,401"
2014-03-31,8.19,"$2,448"
2014-06-30,8.0,"$2,608"
2014-09-30,7.62,"$2,702"
2014-12-31,9.12,"$2,623"
2015-03-31,10.01,"$2,599"
2015-06-30,15.25,"$2,645"
2015-09-30,38.67,"$2,534"
2015-12-31,34.24,"$2,548"
2016-03-31,14.46,"$2,148"
2016-06-30,11.02,"$1,798"
2016-09-30,8.73,"$1,834"
2016-12-31,9.27,"$1,752"
2017-03-31,10.55,"$1,552"
2017-06-30,12.31,"$1,601"
2017-09-30,20.74,"$1,586"
2017-12-31,9.79,"$1,677"
2018-03-31,9.51,"$1,639"
2018-06-30,12.32,"$1,832"
2018-09-30,10.47,"$2,270"
2018-12-31,20.23,"$2,317"
2019-03-31,19.02,"$2,436"
2019-06-30,17.31,"$2,546"
2019-09-30,29.24,"$2,499"
2019-12-31,21.77,"$2,089"
2020-03-31,17.64,"$2,449"
2020-06-30,15.93,"$2,352"
2020-09-30,17.72,"$2,377"
2020-12-31,19.27,"$2,418"
2021-03-31,19.57,"$2,433"
2021-06-30,20.2,"$2,542"
2021-09-30,6.77,"$2,638"
2021-12-31,6.74,"$2,575"
2022-03-31,7.92,"$2,483"
2022-07-08,7.65,"$2,483"
