Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,24.91,$81
2010-01-31,47.07,$301
2010-04-30,42.02,$350
2010-07-31,38.85,$163
2010-10-31,45.01,$241
2011-01-31,35.39,$395
2011-04-30,33.07,$422
2011-07-31,42.74,$109
2011-10-31,68.6,$116
2012-01-31,111.57,$373
2012-04-30,81.77,$421
2012-07-31,102.44,$114
2012-10-31,196.58,$116
2013-01-31,71.08,$422
2013-04-30,45.45,$470
2013-07-31,59.82,$112
2013-10-31,98.89,$123
2014-01-31,104.65,$453
2014-04-30,54.97,$543
2014-07-31,97.72,$135
2014-10-31,79.71,$128
2015-01-31,31.14,$530
2015-04-30,30.63,$579
2015-07-31,32.23,$162
2015-10-31,32.23,$175
2016-01-31,35.0,$599
2016-04-30,30.13,$647
2016-07-31,32.43,$180
2016-10-31,36.98,$178
2017-01-31,35.32,$725
2017-04-30,39.39,$795
2017-07-31,39.02,$209
2017-10-31,35.45,$221
2018-01-31,25.25,$735
2018-04-30,21.8,$844
2018-07-31,28.33,$212
2018-10-31,32.96,$220
2019-01-31,27.36,$850
2019-04-30,29.24,$958
2019-07-31,32.4,$244
2019-10-31,30.69,$268
2020-01-31,31.11,$925
2020-04-30,42.74,$694
2020-07-31,81.09,$77
2020-10-31,199.41,$132
2021-01-31,0.0,$685
2021-04-30,117.99,$889
2021-07-31,98.68,$204
2021-10-31,99.29,$176
2022-01-31,51.88,$907
2022-04-30,32.74,"$1,177"
2022-07-08,28.07,"$1,177"
