Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,25.95,$838
2010-03-31,37.2,$871
2010-06-30,30.5,$940
2010-09-30,21.58,"$1,030"
2010-12-31,22.03,$938
2011-03-31,19.59,"$1,012"
2011-06-30,20.33,"$1,151"
2011-09-30,17.78,"$1,195"
2011-12-31,19.26,"$1,146"
2012-03-31,13.97,"$1,203"
2012-06-30,12.33,"$1,277"
2012-09-30,10.42,"$1,308"
2012-12-31,14.67,"$1,194"
2013-03-31,19.71,"$1,299"
2013-06-30,20.97,"$1,335"
2013-09-30,18.01,"$1,442"
2013-12-31,16.75,"$1,365"
2014-03-31,18.49,"$1,349"
2014-06-30,10.43,"$1,493"
2014-09-30,9.93,"$1,529"
2014-12-31,13.33,"$1,446"
2015-03-31,12.18,"$1,523"
2015-06-30,15.49,"$1,612"
2015-09-30,15.34,"$1,687"
2015-12-31,11.44,"$1,594"
2016-03-31,9.73,"$1,616"
2016-06-30,7.33,"$1,643"
2016-09-30,7.63,"$1,732"
2016-12-31,10.19,"$1,593"
2017-03-31,11.08,"$1,600"
2017-06-30,11.59,"$1,836"
2017-09-30,9.55,"$1,818"
2017-12-31,6.35,"$1,758"
2018-03-31,5.74,"$1,754"
2018-06-30,7.53,"$1,928"
2018-09-30,9.09,"$2,008"
2018-12-31,26.77,"$1,968"
2019-03-31,34.81,"$1,871"
2019-06-30,12.84,"$2,105"
2019-09-30,8.77,"$2,086"
2019-12-31,9.75,"$2,032"
2020-03-31,11.05,"$1,588"
2020-06-30,0.0,$215
2020-09-30,0.0,$492
2020-12-31,0.0,$662
2021-03-31,0.0,$733
2021-06-30,0.0,"$1,499"
2021-09-30,0.0,"$1,972"
2021-12-31,0.0,"$1,833"
2022-03-31,0.0,"$1,736"
2022-07-08,0.0,"$1,736"
