Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,98.99,$202
2010-03-31,55.68,$191
2010-06-30,34.14,$212
2010-09-30,26.75,$220
2010-12-31,20.89,$250
2011-03-31,24.77,$238
2011-06-30,22.31,$253
2011-09-30,19.73,$255
2011-12-31,25.94,$278
2012-03-31,32.87,$261
2012-06-30,31.12,$292
2012-09-30,25.85,$290
2012-12-31,27.79,$300
2013-03-31,35.42,$286
2013-06-30,35.12,$296
2013-09-30,43.87,$289
2013-12-31,40.0,$301
2014-03-31,36.03,$285
2014-06-30,36.92,$313
2014-09-30,28.34,$314
2014-12-31,26.02,$333
2015-03-31,27.82,$290
2015-06-30,25.75,$302
2015-09-30,28.28,$300
2015-12-31,32.95,$334
2016-03-31,37.36,$287
2016-06-30,36.36,$306
2016-09-30,37.38,$306
2016-12-31,40.24,$329
2017-03-31,38.75,$300
2017-06-30,45.67,$319
2017-09-30,44.7,$321
2017-12-31,93.11,$350
2018-03-31,103.34,$312
2018-06-30,79.06,$341
2018-09-30,79.85,$346
2018-12-31,36.02,$360
2019-03-31,35.72,$311
2019-06-30,34.31,$334
2019-09-30,32.5,$340
2019-12-31,32.15,$367
2020-03-31,15.01,$309
2020-06-30,18.98,$301
2020-09-30,22.68,$308
2020-12-31,38.71,$368
2021-03-31,379.4,$335
2021-06-30,257.08,$347
2021-09-30,96.02,$367
2021-12-31,65.18,$421
2022-03-31,49.1,$385
2022-07-08,38.99,$385
