Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.81,$269
2010-03-31,9.77,$442
2010-06-30,9.8,$465
2010-09-30,14.58,$347
2010-12-31,16.68,$282
2011-03-31,13.77,$486
2011-06-30,18.87,$484
2011-09-30,14.38,$377
2011-12-31,22.05,$302
2012-03-31,33.61,$467
2012-06-30,23.59,$534
2012-09-30,27.02,$397
2012-12-31,25.69,$292
2013-03-31,21.55,$498
2013-06-30,33.81,$494
2013-09-30,0.0,$369
2013-12-31,687.0,$291
2014-03-31,0.0,$502
2014-06-30,0.0,$438
2014-09-30,43.06,$374
2014-12-31,27.44,$307
2015-03-31,27.42,$498
2015-06-30,16.25,$459
2015-09-30,24.17,$386
2015-12-31,23.31,$360
2016-03-31,21.5,$541
2016-06-30,25.65,$515
2016-09-30,29.89,$413
2016-12-31,27.58,$419
2017-03-31,30.39,$570
2017-06-30,23.9,$575
2017-09-30,25.55,$490
2017-12-31,20.81,$442
2018-03-31,20.87,$613
2018-06-30,19.5,$658
2018-09-30,15.4,$502
2018-12-31,18.42,$462
2019-03-31,14.69,$674
2019-06-30,15.4,$707
2019-09-30,18.27,$541
2019-12-31,20.85,$483
2020-03-31,17.86,$703
2020-06-30,17.91,$833
2020-09-30,17.99,$676
2020-12-31,16.09,$592
2021-03-31,19.73,$935
2021-06-30,17.41,"$1,037"
2021-09-30,17.58,$739
2021-12-31,18.86,$661
2022-03-31,16.04,$954
2022-07-08,15.52,$954
