Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,14.63,$863
2010-03-31,14.93,$711
2010-06-30,13.52,"$1,066"
2010-09-30,16.53,$829
2010-12-31,18.9,"$1,033"
2011-03-31,22.23,$837
2011-06-30,22.9,"$1,178"
2011-09-30,20.27,$978
2011-12-31,20.58,"$1,240"
2012-03-31,24.12,"$1,020"
2012-06-30,20.79,"$1,292"
2012-09-30,24.06,"$1,066"
2012-12-31,20.7,"$1,286"
2013-03-31,24.0,"$1,086"
2013-06-30,25.2,"$1,456"
2013-09-30,27.36,"$1,208"
2013-12-31,29.95,"$1,415"
2014-03-31,26.86,"$1,184"
2014-06-30,22.32,"$1,584"
2014-09-30,21.98,"$1,360"
2014-12-31,26.84,"$1,584"
2015-03-31,28.28,"$1,331"
2015-06-30,28.21,"$1,773"
2015-09-30,25.7,"$1,476"
2015-12-31,26.04,"$1,647"
2016-03-31,26.9,"$1,468"
2016-06-30,26.83,"$1,853"
2016-09-30,19.69,"$1,543"
2016-12-31,21.42,"$1,917"
2017-03-31,19.8,"$1,564"
2017-06-30,15.21,"$2,018"
2017-09-30,17.58,"$1,722"
2017-12-31,21.29,"$1,953"
2018-03-31,17.44,"$1,683"
2018-06-30,18.83,"$2,213"
2018-09-30,21.19,"$1,882"
2018-12-31,18.44,"$2,133"
2019-03-31,21.37,"$1,822"
2019-06-30,23.28,"$2,354"
2019-09-30,19.13,"$1,984"
2019-12-31,19.41,"$2,192"
2020-03-31,17.32,"$1,959"
2020-06-30,21.99,"$3,176"
2020-09-30,21.74,"$2,607"
2020-12-31,21.59,"$2,878"
2021-03-31,24.1,"$2,792"
2021-06-30,24.42,"$3,602"
2021-09-30,25.54,"$3,018"
2021-12-31,27.41,"$3,319"
2022-03-31,26.62,"$3,024"
2022-07-08,23.39,"$3,024"
