Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,10.16,"$8,868"
2010-03-31,10.6,"$8,945"
2010-06-30,10.15,"$10,348"
2010-09-30,10.42,"$9,751"
2010-12-31,10.8,"$9,385"
2011-03-31,10.26,"$9,762"
2011-06-30,11.64,"$10,426"
2011-09-30,9.67,"$10,586"
2011-12-31,11.12,"$10,244"
2012-03-31,11.43,"$10,505"
2012-06-30,11.75,"$11,045"
2012-09-30,12.57,"$11,087"
2012-12-31,13.19,"$10,797"
2013-03-31,15.63,"$10,926"
2013-06-30,15.85,"$11,601"
2013-09-30,14.98,"$11,714"
2013-12-31,17.48,"$11,238"
2014-03-31,17.82,"$11,277"
2014-06-30,19.09,"$12,287"
2014-09-30,19.62,"$12,445"
2014-12-31,22.11,"$12,087"
2015-03-31,21.33,"$11,747"
2015-06-30,26.07,"$12,402"
2015-09-30,29.91,"$12,563"
2015-12-31,26.42,"$12,154"
2016-03-31,28.79,"$12,003"
2016-06-30,26.5,"$13,648"
2016-09-30,23.2,"$13,969"
2016-12-31,26.1,"$13,457"
2017-03-31,23.84,"$13,524"
2017-06-30,21.15,"$14,421"
2017-09-30,21.68,"$14,650"
2017-12-31,24.11,"$14,411"
2018-03-31,22.07,"$14,350"
2018-06-30,22.68,"$15,316"
2018-09-30,23.41,"$15,215"
2018-12-31,20.34,"$14,766"
2019-03-31,20.22,"$14,658"
2019-06-30,20.34,"$15,475"
2019-09-30,22.53,"$15,303"
2019-12-31,22.79,"$15,025"
2020-03-31,16.22,"$13,699"
2020-06-30,135.93,"$8,867"
2020-09-30,0.0,"$11,777"
2020-12-31,0.0,"$11,559"
2021-03-31,0.0,"$11,825"
2021-06-30,74.75,"$16,137"
2021-09-30,58.44,"$16,457"
2021-12-31,50.79,"$16,320"
2022-03-31,41.85,"$16,902"
2022-07-08,44.41,"$16,902"
