Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,28.93,"$7,898"
2010-03-31,23.11,"$8,238"
2010-06-30,17.78,"$10,409"
2010-09-30,18.96,"$11,134"
2010-12-31,16.61,"$12,807"
2011-03-31,14.62,"$12,949"
2011-06-30,13.03,"$14,230"
2011-09-30,8.4,"$15,716"
2011-12-31,9.17,"$17,243"
2012-03-31,10.1,"$15,981"
2012-06-30,7.17,"$17,374"
2012-09-30,6.69,"$16,445"
2012-12-31,8.11,"$16,075"
2013-03-31,8.99,"$13,210"
2013-06-30,10.06,"$14,621"
2013-09-30,12.37,"$13,423"
2013-12-31,12.38,"$14,402"
2014-03-31,13.34,"$13,241"
2014-06-30,14.38,"$14,150"
2014-09-30,12.8,"$13,549"
2014-12-31,12.55,"$14,244"
2015-03-31,10.41,"$12,702"
2015-06-30,11.9,"$12,317"
2015-09-30,11.2,"$10,962"
2015-12-31,16.49,"$11,030"
2016-03-31,30.96,"$9,461"
2016-06-30,34.8,"$10,342"
2016-09-30,44.49,"$9,160"
2016-12-31,0.0,"$9,574"
2017-03-31,0.0,"$9,822"
2017-06-30,633.28,"$11,331"
2017-09-30,77.11,"$11,413"
2017-12-31,112.02,"$12,896"
2018-03-31,36.04,"$12,859"
2018-06-30,23.82,"$14,011"
2018-09-30,22.17,"$13,510"
2018-12-31,11.39,"$14,342"
2019-03-31,11.64,"$13,466"
2019-06-30,11.77,"$14,432"
2019-09-30,11.22,"$12,758"
2019-12-31,12.98,"$13,144"
2020-03-31,11.65,"$10,635"
2020-06-30,16.24,"$9,997"
2020-09-30,23.92,"$9,881"
2020-12-31,32.32,"$11,235"
2021-03-31,36.16,"$11,887"
2021-06-30,26.74,"$12,889"
2021-09-30,20.21,"$12,397"
2021-12-31,17.29,"$13,798"
2022-03-31,18.58,"$13,589"
2022-07-08,15.01,"$13,589"
