Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,16.59,"$1,150"
2010-03-31,19.03,"$1,191"
2010-06-30,13.08,"$1,419"
2010-09-30,16.1,"$1,462"
2010-12-31,16.94,"$1,438"
2011-03-31,15.17,"$1,409"
2011-06-30,12.11,"$1,474"
2011-09-30,10.12,"$1,570"
2011-12-31,12.95,"$1,626"
2012-03-31,12.96,"$1,665"
2012-06-30,10.18,"$1,896"
2012-09-30,12.32,"$1,977"
2012-12-31,13.31,"$1,939"
2013-03-31,13.22,"$1,964"
2013-06-30,13.44,"$2,335"
2013-09-30,16.77,"$2,340"
2013-12-31,14.98,"$2,279"
2014-03-31,12.95,"$2,261"
2014-06-30,20.21,"$2,512"
2014-09-30,18.23,"$2,626"
2014-12-31,22.76,"$2,539"
2015-03-31,20.4,"$2,433"
2015-06-30,16.16,"$2,726"
2015-09-30,13.04,"$2,801"
2015-12-31,18.21,"$2,673"
2016-03-31,14.17,"$2,608"
2016-06-30,11.35,"$2,782"
2016-09-30,15.63,"$2,823"
2016-12-31,10.97,"$2,674"
2017-03-31,10.29,"$2,519"
2017-06-30,9.21,"$2,672"
2017-09-30,10.95,"$3,012"
2017-12-31,6.69,"$2,920"
2018-03-31,6.11,"$2,860"
2018-06-30,5.44,"$2,943"
2018-09-30,5.47,"$2,889"
2018-12-31,6.56,"$2,909"
2019-03-31,7.71,"$2,808"
2019-06-30,9.89,"$3,006"
2019-09-30,10.79,"$3,118"
2019-12-31,10.53,"$2,666"
2020-03-31,4.92,"$2,691"
2020-06-30,8.28,"$2,131"
2020-09-30,6.89,"$3,040"
2020-12-31,8.36,"$2,739"
2021-03-31,8.05,"$2,954"
2021-06-30,5.45,"$3,700"
2021-09-30,6.1,"$3,509"
2021-12-31,6.47,"$3,318"
2022-03-31,4.6,"$3,844"
2022-07-08,4.63,"$3,844"
