Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.19,"$1,604"
2010-03-31,7.09,"$1,582"
2010-06-30,6.92,"$1,550"
2010-09-30,6.5,"$1,660"
2010-12-31,7.94,"$1,770"
2011-03-31,9.68,"$1,816"
2011-06-30,10.32,"$1,876"
2011-09-30,10.33,"$1,854"
2011-12-31,10.12,"$1,856"
2012-03-31,9.83,"$1,896"
2012-06-30,10.58,"$1,810"
2012-09-30,11.72,"$1,860"
2012-12-31,12.21,"$1,902"
2013-03-31,11.88,"$1,916"
2013-06-30,12.48,"$1,862"
2013-09-30,13.18,"$1,927"
2013-12-31,12.92,"$1,933"
2014-03-31,12.58,"$1,823"
2014-06-30,13.15,"$1,859"
2014-09-30,12.68,"$1,846"
2014-12-31,12.75,"$1,888"
2015-03-31,13.81,"$1,845"
2015-06-30,13.67,"$1,844"
2015-09-30,13.14,"$1,758"
2015-12-31,12.98,$915
2016-03-31,14.51,"$1,725"
2016-06-30,15.87,"$1,736"
2016-09-30,16.82,"$1,849"
2016-12-31,15.72,"$1,788"
2017-03-31,17.48,"$1,756"
2017-06-30,18.0,"$1,843"
2017-09-30,17.8,"$1,868"
2017-12-31,17.82,"$2,210"
2018-03-31,19.9,"$1,834"
2018-06-30,18.62,"$1,803"
2018-09-30,20.35,"$1,718"
2018-12-31,20.55,"$1,685"
2019-03-31,20.68,"$1,668"
2019-06-30,22.47,"$1,613"
2019-09-30,23.13,"$1,632"
2019-12-31,24.27,"$2,024"
2020-03-31,23.22,"$1,599"
2020-06-30,25.33,"$1,602"
2020-09-30,23.51,"$1,779"
2020-12-31,24.38,"$2,414"
2021-03-31,24.06,"$1,784"
2021-06-30,24.35,"$1,776"
2021-09-30,23.51,"$1,827"
2021-12-31,24.8,"$2,202"
2022-03-31,25.96,"$1,831"
2022-07-08,25.53,"$1,831"
