Date,PE Ratio,Revenue_Amount(Millions)
2009-10-31,20.67,$144
2010-01-31,22.87,$136
2010-04-30,27.74,$154
2010-07-31,23.61,$158
2010-10-31,27.61,$169
2011-01-31,26.61,$174
2011-04-30,28.53,$184
2011-07-31,28.59,$197
2011-10-31,29.88,$209
2012-01-31,28.35,$213
2012-04-30,24.99,$216
2012-07-31,21.54,$226
2012-10-31,21.89,$242
2013-01-31,27.64,$216
2013-04-30,25.55,$238
2013-07-31,30.91,$267
2013-10-31,34.53,$287
2014-01-31,32.1,$267
2014-04-30,32.03,$282
2014-07-31,27.56,$291
2014-10-31,29.73,$292
2015-01-31,33.3,$268
2015-04-30,29.49,$291
2015-07-31,28.69,$300
2015-10-31,25.32,$329
2016-01-31,27.31,$306
2016-04-30,28.92,$351
2016-07-31,31.19,$356
2016-10-31,29.13,$363
2017-01-31,31.44,$343
2017-04-30,34.96,$369
2017-07-31,38.92,$392
2017-10-31,41.87,$421
2018-01-31,41.06,$404
2018-04-30,42.17,$431
2018-07-31,42.04,$466
2018-10-31,43.88,$477
2019-01-31,42.06,$466
2019-04-30,48.64,$516
2019-07-31,60.27,$532
2019-10-31,51.4,$542
2020-01-31,45.19,$506
2020-04-30,32.95,$468
2020-07-31,38.97,$386
2020-10-31,45.76,$426
2021-01-31,61.52,$418
2021-04-30,75.15,$467
2021-07-31,66.54,$472
2021-10-31,63.28,$509
2022-01-31,58.75,$490
2022-04-30,58.08,$539
2022-07-08,54.87,$539
