Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,5.55,"$16,676"
2010-03-31,4.54,"$13,679"
2010-06-30,3.81,$-542
2010-09-30,5.13,$-522
2010-12-31,4.55,"$41,174"
2011-03-31,5.12,"$11,028"
2011-06-30,5.16,"$11,528"
2011-09-30,3.59,"$15,112"
2011-12-31,4.48,"$19,808"
2012-03-31,5.23,"$13,017"
2012-06-30,7.55,"$15,056"
2012-09-30,18.45,"$12,753"
2012-12-31,17.88,"$12,198"
2013-03-31,19.24,"$21,694"
2013-06-30,12.34,"$12,770"
2013-09-30,11.71,"$12,224"
2013-12-31,11.61,"$3,744"
2014-03-31,12.54,"$13,280"
2014-06-30,13.21,"$13,689"
2014-09-30,11.88,"$13,018"
2014-12-31,10.47,"$2,935"
2015-03-31,10.07,"$11,853"
2015-06-30,10.2,"$12,290"
2015-09-30,8.35,"$9,725"
2015-12-31,8.09,"$2,935"
2016-03-31,7.49,"$18,386"
2016-06-30,7.43,"$3,795"
2016-09-30,8.48,"$3,664"
2016-12-31,10.08,"$49,734"
2017-03-31,11.67,"$19,342"
2017-06-30,12.17,"$3,753"
2017-09-30,13.31,"$4,196"
2017-12-31,12.91,"$51,943"
2018-03-31,12.51,"$20,942"
2018-06-30,10.53,"$4,215"
2018-09-30,9.38,"$13,627"
2018-12-31,7.83,"$42,006"
2019-03-31,8.71,"$20,084"
2019-06-30,9.11,"$3,853"
2020-03-31,6.4,"$18,236"
2020-09-30,5.5,"$3,874"
2021-03-31,11.11,"$17,104"
2021-06-30,11.01,"$3,693"
2021-09-30,7.38,"$14,069"
2021-12-31,6.33,"$35,525"
2022-03-31,5.82,"$19,551"
2022-07-08,4.67,"$19,551"
