Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,26.88,$877
2010-03-31,28.65,$845
2010-06-30,22.01,$943
2010-09-30,21.81,$986
2010-12-31,23.42,"$1,020"
2011-03-31,24.42,"$1,001"
2011-06-30,23.56,"$1,150"
2011-09-30,16.64,"$1,171"
2011-12-31,19.35,"$1,205"
2012-03-31,21.66,"$1,166"
2012-06-30,22.42,"$1,255"
2012-09-30,19.0,"$1,296"
2012-12-31,21.15,"$1,338"
2013-03-31,25.98,"$1,292"
2013-06-30,24.69,"$1,383"
2013-09-30,24.08,"$1,436"
2013-12-31,24.95,"$1,474"
2014-03-31,23.52,"$1,407"
2014-06-30,23.69,"$1,548"
2014-09-30,22.89,"$1,601"
2014-12-31,24.79,"$1,610"
2015-03-31,23.69,"$1,440"
2015-06-30,22.24,"$1,540"
2015-09-30,18.74,"$1,586"
2015-12-31,18.89,"$1,621"
2016-03-31,21.17,"$1,529"
2016-06-30,20.18,"$1,615"
2016-09-30,20.4,"$1,691"
2016-12-31,24.21,"$1,721"
2017-03-31,22.7,"$1,629"
2017-06-30,22.9,"$1,727"
2017-09-30,28.36,"$1,843"
2017-12-31,17.87,"$1,990"
2018-03-31,17.81,"$1,948"
2018-06-30,17.19,"$2,139"
2018-09-30,16.19,"$2,210"
2018-12-31,20.33,"$2,318"
2019-03-31,22.08,"$2,090"
2019-06-30,20.63,"$2,262"
2019-09-30,23.88,"$2,364"
2019-12-31,22.56,"$2,450"
2020-03-31,18.26,"$2,281"
2020-06-30,24.33,"$2,146"
2020-09-30,26.81,"$2,473"
2020-12-31,28.5,"$2,738"
2021-03-31,32.46,"$2,618"
2021-06-30,28.88,"$2,908"
2021-09-30,26.39,"$3,145"
2021-12-31,28.5,"$3,497"
2022-03-31,24.85,"$3,489"
2022-07-08,20.56,"$3,489"
