Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.14,"$17,008"
2010-03-31,8.5,"$15,587"
2010-06-30,6.99,"$17,383"
2010-09-30,8.5,"$16,936"
2010-12-31,8.61,"$17,807"
2011-03-31,9.37,"$16,530"
2011-06-30,9.01,"$20,234"
2011-09-30,7.87,"$20,706"
2011-12-31,9.75,"$18,876"
2012-03-31,10.69,"$18,022"
2012-06-30,10.6,"$20,037"
2012-09-30,11.09,"$19,592"
2012-12-31,10.08,"$19,742"
2013-03-31,11.21,"$18,527"
2013-06-30,10.7,"$20,483"
2013-09-30,10.57,"$20,629"
2013-12-31,10.77,"$20,390"
2014-03-31,10.44,"$17,779"
2014-06-30,11.14,"$21,051"
2014-09-30,11.29,"$21,335"
2014-12-31,11.65,"$19,941"
2015-03-31,10.96,"$17,352"
2015-06-30,11.71,"$18,763"
2015-09-30,12.06,"$19,422"
2015-12-31,14.23,"$18,371"
2016-03-31,16.73,"$16,788"
2016-06-30,17.77,"$19,041"
2016-09-30,17.16,"$19,935"
2016-12-31,15.24,"$-29,079"
2017-03-31,18.81,"$6,064"
2017-06-30,19.78,"$6,917"
2017-09-30,18.79,"$7,473"
2017-12-31,21.15,"$8,294"
2018-03-31,20.22,"$6,896"
2018-06-30,15.57,"$7,726"
2018-09-30,15.32,"$7,504"
2018-12-31,10.76,"$7,499"
2019-03-31,14.81,"$6,751"
2019-06-30,13.14,"$7,699"
2019-09-30,13.5,"$7,642"
2019-12-31,15.97,"$7,713"
2020-03-31,13.1,"$7,153"
2020-06-30,13.44,"$6,651"
2020-09-30,13.85,"$7,446"
2020-12-31,14.82,"$7,444"
2021-03-31,14.99,"$7,585"
2021-06-30,16.53,"$7,594"
2021-09-30,15.82,"$8,122"
2021-12-31,15.87,"$8,104"
2022-03-31,16.05,"$7,746"
2022-07-08,16.24,"$7,746"
