Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,22.61,$145
2010-03-31,20.85,$160
2010-06-30,17.12,$190
2010-09-30,17.96,$188
2010-12-31,20.77,$175
2011-03-31,22.81,$185
2011-06-30,18.68,$224
2011-09-30,12.87,$224
2011-12-31,14.68,$187
2012-03-31,13.92,$202
2012-06-30,13.97,$247
2012-09-30,16.04,$238
2012-12-31,16.2,$205
2013-03-31,19.36,$223
2013-06-30,18.73,$263
2013-09-30,21.27,$250
2013-12-31,24.29,$230
2014-03-31,22.77,$231
2014-06-30,22.04,$284
2014-09-30,19.61,$278
2014-12-31,24.38,$254
2015-03-31,23.83,$226
2015-06-30,23.8,$247
2015-09-30,20.6,$232
2015-12-31,16.81,$219
2016-03-31,21.99,$218
2016-06-30,20.16,$252
2016-09-30,23.82,$240
2016-12-31,22.27,$240
2017-03-31,23.98,$220
2017-06-30,21.36,$305
2017-09-30,22.96,$311
2017-12-31,26.39,$288
2018-03-31,21.9,$296
2018-06-30,24.31,$344
2018-09-30,24.04,$342
2018-12-31,18.54,$317
2019-03-31,25.09,$291
2019-06-30,22.7,$355
2019-09-30,21.95,$348
2019-12-31,27.55,$320
2020-03-31,22.27,$267
2020-06-30,27.27,$308
2020-09-30,29.09,$351
2020-12-31,31.91,$321
2021-03-31,31.23,$333
2021-06-30,28.43,$437
2021-09-30,26.7,$459
2021-12-31,28.95,$433
2022-03-31,25.17,$451
2022-07-08,22.75,$451
