Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,18.87,$554
2010-03-31,20.4,$534
2010-06-30,19.05,$567
2010-09-30,20.3,$605
2010-12-31,21.48,$679
2011-03-31,22.38,$645
2011-06-30,19.74,$700
2011-09-30,15.38,$713
2011-12-31,18.83,$739
2012-03-31,20.67,$711
2012-06-30,20.27,$725
2012-09-30,22.38,$748
2012-12-31,21.78,$810
2013-03-31,24.08,$737
2013-06-30,23.72,$784
2013-09-30,24.47,$828
2013-12-31,24.57,$889
2014-03-31,22.8,$834
2014-06-30,23.11,$885
2014-09-30,22.51,$884
2014-12-31,23.38,$946
2015-03-31,25.44,$865
2015-06-30,25.04,$890
2015-09-30,22.65,$884
2015-12-31,26.63,$944
2016-03-31,25.92,$902
2016-06-30,24.77,$932
2016-09-30,26.35,$945
2016-12-31,27.6,"$1,011"
2017-03-31,30.94,"$1,086"
2017-06-30,33.71,"$1,135"
2017-09-30,34.41,"$1,160"
2017-12-31,26.94,"$1,227"
2018-03-31,27.76,"$1,203"
2018-06-30,26.14,"$1,294"
2018-09-30,26.73,"$1,319"
2018-12-31,28.9,"$1,376"
2019-03-31,31.81,"$1,287"
2019-06-30,33.51,"$1,330"
2019-09-30,31.87,"$1,355"
2019-12-31,20.74,$756
2020-03-31,19.74,"$1,351"
2020-06-30,25.11,"$1,305"
2020-09-30,26.33,"$1,198"
2020-12-31,47.56,"$1,000"
2021-03-31,42.43,"$1,376"
2021-06-30,46.52,"$1,588"
2021-09-30,42.1,"$1,463"
2021-12-31,45.23,"$1,351"
2022-03-31,17.41,"$1,527"
2022-07-08,14.87,"$1,527"
